key_id,substitution_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,minute_label,minute_regulation,minute_stoppage,match_period,going_off,coming_on
130,S-0130,WC-1970,1970 FIFA World Cup,M-1970-20,West Germany v Peru,1970-06-10,group stage,Group 4,T-54,Peru,PER,0,1,P-03319,Cruzado,Luis,17,72',72,0,second half,0,1
131,S-0131,WC-1970,1970 FIFA World Cup,M-1970-20,West Germany v Peru,1970-06-10,group stage,Group 4,T-83,West Germany,DEU,1,0,P-07750,Libuda,Reinhard,14,75',75,0,second half,1,0
132,S-0132,WC-1970,1970 FIFA World Cup,M-1970-20,West Germany v Peru,1970-06-10,group stage,Group 4,T-83,West Germany,DEU,1,0,P-05750,Grabowski,Jürgen,20,75',75,0,second half,0,1
133,S-0133,WC-1970,1970 FIFA World Cup,M-1970-21,Mexico v Belgium,1970-06-11,group stage,Group 1,T-44,Mexico,MEX,1,0,P-07039,Valdivia,Javier,19,46',46,0,second half,1,0
134,S-0134,WC-1970,1970 FIFA World Cup,M-1970-21,Mexico v Belgium,1970-06-11,group stage,Group 1,T-44,Mexico,MEX,1,0,P-06207,Basaguren,Juan Ignacio,20,46',46,0,second half,0,1
135,S-0135,WC-1970,1970 FIFA World Cup,M-1970-21,Mexico v Belgium,1970-06-11,group stage,Group 1,T-06,Belgium,BEL,0,1,P-06612,Polleunis,Odilon,16,65',65,0,second half,1,0
136,S-0136,WC-1970,1970 FIFA World Cup,M-1970-21,Mexico v Belgium,1970-06-11,group stage,Group 1,T-06,Belgium,BEL,0,1,P-09244,Devrindt,Johan,9,65',65,0,second half,0,1
137,S-0137,WC-1970,1970 FIFA World Cup,M-1970-22,Italy v Israel,1970-06-11,group stage,Group 2,T-39,Italy,ITA,1,0,P-08656,Domenghini,Angelo,13,46',46,0,second half,1,0
138,S-0138,WC-1970,1970 FIFA World Cup,M-1970-22,Italy v Israel,1970-06-11,group stage,Group 2,T-38,Israel,ISR,0,1,P-02424,Feigenbaum,Yehoshua,9,46',46,0,second half,1,0
139,S-0139,WC-1970,1970 FIFA World Cup,M-1970-22,Italy v Israel,1970-06-11,group stage,Group 2,T-39,Italy,ITA,1,0,P-07296,Rivera,Gianni,14,46',46,0,second half,0,1
140,S-0140,WC-1970,1970 FIFA World Cup,M-1970-22,Italy v Israel,1970-06-11,group stage,Group 2,T-38,Israel,ISR,0,1,P-04692,Shmulevich-Rom,Danny,14,46',46,0,second half,0,1
141,S-0141,WC-1970,1970 FIFA World Cup,M-1970-23,England v Czechoslovakia,1970-06-11,group stage,Group 3,T-27,England,ENG,1,0,P-03645,Charlton,Bobby,9,65',65,0,second half,1,0
142,S-0142,WC-1970,1970 FIFA World Cup,M-1970-23,England v Czechoslovakia,1970-06-11,group stage,Group 3,T-27,England,ENG,1,0,P-04027,Astle,Jeff,22,65',65,0,second half,1,0
143,S-0143,WC-1970,1970 FIFA World Cup,M-1970-23,England v Czechoslovakia,1970-06-11,group stage,Group 3,T-27,England,ENG,1,0,P-05583,Ball,Alan,8,65',65,0,second half,0,1
144,S-0144,WC-1970,1970 FIFA World Cup,M-1970-23,England v Czechoslovakia,1970-06-11,group stage,Group 3,T-27,England,ENG,1,0,P-02229,Osgood,Peter,20,65',65,0,second half,0,1
145,S-0145,WC-1970,1970 FIFA World Cup,M-1970-23,England v Czechoslovakia,1970-06-11,group stage,Group 3,T-20,Czechoslovakia,CSK,0,1,P-03266,Jokl,Karol,11,72',72,0,second half,1,0
146,S-0146,WC-1970,1970 FIFA World Cup,M-1970-23,England v Czechoslovakia,1970-06-11,group stage,Group 3,T-20,Czechoslovakia,CSK,0,1,P-04476,Čapkovič,Ján,21,72',72,0,second half,0,1
147,S-0147,WC-1970,1970 FIFA World Cup,M-1970-24,Bulgaria v Morocco,1970-06-11,group stage,Group 4,T-10,Bulgaria,BGR,1,0,P-03422,Penev,Dimitar,6,42',42,0,first half,1,0
148,S-0148,WC-1970,1970 FIFA World Cup,M-1970-24,Bulgaria v Morocco,1970-06-11,group stage,Group 4,T-10,Bulgaria,BGR,1,0,P-06627,Dimitrov,Ivan,3,42',42,0,first half,0,1
149,S-0149,WC-1970,1970 FIFA World Cup,M-1970-24,Bulgaria v Morocco,1970-06-11,group stage,Group 4,T-45,Morocco,MAR,0,1,P-01581,Bamous,Driss,8,46',46,0,second half,1,0
150,S-0150,WC-1970,1970 FIFA World Cup,M-1970-24,Bulgaria v Morocco,1970-06-11,group stage,Group 4,T-45,Morocco,MAR,0,1,P-04973,Choukri,Moustapha,16,46',46,0,second half,0,1
151,S-0151,WC-1970,1970 FIFA World Cup,M-1970-24,Bulgaria v Morocco,1970-06-11,group stage,Group 4,T-10,Bulgaria,BGR,1,0,P-06477,Yakimov,Dimitar,10,50',50,0,second half,1,0
152,S-0152,WC-1970,1970 FIFA World Cup,M-1970-24,Bulgaria v Morocco,1970-06-11,group stage,Group 4,T-10,Bulgaria,BGR,1,0,P-04912,Bonev,Hristo,8,50',50,0,second half,0,1
153,S-0153,WC-1970,1970 FIFA World Cup,M-1970-24,Bulgaria v Morocco,1970-06-11,group stage,Group 4,T-45,Morocco,MAR,0,1,P-01256,Alaoui,Ahmed,17,74',74,0,second half,1,0
154,S-0154,WC-1970,1970 FIFA World Cup,M-1970-24,Bulgaria v Morocco,1970-06-11,group stage,Group 4,T-45,Morocco,MAR,0,1,P-01221,Faras,Ahmed,9,74',74,0,second half,0,1
155,S-0155,WC-1970,1970 FIFA World Cup,M-1970-25,Brazil v Peru,1970-06-14,quarter-finals,not applicable,T-54,Peru,PER,0,1,P-05991,Baylón,Julio,8,54',54,0,second half,1,0
156,S-0156,WC-1970,1970 FIFA World Cup,M-1970-25,Brazil v Peru,1970-06-14,quarter-finals,not applicable,T-54,Peru,PER,0,1,P-08025,Sotil,Hugo,20,54',54,0,second half,0,1
157,S-0157,WC-1970,1970 FIFA World Cup,M-1970-25,Brazil v Peru,1970-06-14,quarter-finals,not applicable,T-54,Peru,PER,0,1,P-09127,León,Pedro Pablo,9,61',61,0,second half,1,0
158,S-0158,WC-1970,1970 FIFA World Cup,M-1970-25,Brazil v Peru,1970-06-14,quarter-finals,not applicable,T-54,Peru,PER,0,1,P-07843,Reyes,Eladio,19,61',61,0,second half,0,1
159,S-0159,WC-1970,1970 FIFA World Cup,M-1970-25,Brazil v Peru,1970-06-14,quarter-finals,not applicable,T-09,Brazil,BRA,1,0,P-06926,Gérson,not applicable,8,67',67,0,second half,1,0
160,S-0160,WC-1970,1970 FIFA World Cup,M-1970-25,Brazil v Peru,1970-06-14,quarter-finals,not applicable,T-09,Brazil,BRA,1,0,P-04704,Caju,not applicable,18,67',67,0,second half,0,1
161,S-0161,WC-1970,1970 FIFA World Cup,M-1970-25,Brazil v Peru,1970-06-14,quarter-finals,not applicable,T-09,Brazil,BRA,1,0,P-02071,Jairzinho,not applicable,7,80',80,0,second half,1,0
162,S-0162,WC-1970,1970 FIFA World Cup,M-1970-25,Brazil v Peru,1970-06-14,quarter-finals,not applicable,T-09,Brazil,BRA,1,0,P-03617,Roberto,not applicable,13,80',80,0,second half,0,1
163,S-0163,WC-1970,1970 FIFA World Cup,M-1970-26,Italy v Mexico,1970-06-14,quarter-finals,not applicable,T-39,Italy,ITA,1,0,P-04239,Mazzola,Sandro,15,46',46,0,second half,1,0
164,S-0164,WC-1970,1970 FIFA World Cup,M-1970-26,Italy v Mexico,1970-06-14,quarter-finals,not applicable,T-39,Italy,ITA,1,0,P-07296,Rivera,Gianni,14,46',46,0,second half,0,1
165,S-0165,WC-1970,1970 FIFA World Cup,M-1970-26,Italy v Mexico,1970-06-14,quarter-finals,not applicable,T-44,Mexico,MEX,0,1,P-04809,Munguía,Antonio,8,60',60,0,second half,1,0
166,S-0166,WC-1970,1970 FIFA World Cup,M-1970-26,Italy v Mexico,1970-06-14,quarter-finals,not applicable,T-44,Mexico,MEX,0,1,P-05919,Díaz,Isidoro,16,60',60,0,second half,0,1
167,S-0167,WC-1970,1970 FIFA World Cup,M-1970-26,Italy v Mexico,1970-06-14,quarter-finals,not applicable,T-44,Mexico,MEX,0,1,P-09300,González,José Luis,17,68',68,0,second half,1,0
168,S-0168,WC-1970,1970 FIFA World Cup,M-1970-26,Italy v Mexico,1970-06-14,quarter-finals,not applicable,T-44,Mexico,MEX,0,1,P-07552,Borja,Enrique,9,68',68,0,second half,0,1
169,S-0169,WC-1970,1970 FIFA World Cup,M-1970-26,Italy v Mexico,1970-06-14,quarter-finals,not applicable,T-39,Italy,ITA,1,0,P-08656,Domenghini,Angelo,13,84',84,0,second half,1,0
170,S-0170,WC-1970,1970 FIFA World Cup,M-1970-26,Italy v Mexico,1970-06-14,quarter-finals,not applicable,T-39,Italy,ITA,1,0,P-04257,Gori,Sergio,19,84',84,0,second half,0,1
171,S-0171,WC-1970,1970 FIFA World Cup,M-1970-27,Soviet Union v Uruguay,1970-06-14,quarter-finals,not applicable,T-70,Soviet Union,SUN,1,0,P-02708,Asatiani,Kakhi,11,71',71,0,second half,1,0
172,S-0172,WC-1970,1970 FIFA World Cup,M-1970-27,Soviet Union v Uruguay,1970-06-14,quarter-finals,not applicable,T-70,Soviet Union,SUN,1,0,P-06909,Kiselyov,Nikolay,12,71',71,0,second half,0,1
173,S-0173,WC-1970,1970 FIFA World Cup,M-1970-27,Soviet Union v Uruguay,1970-06-14,quarter-finals,not applicable,T-70,Soviet Union,SUN,1,0,P-01328,Khurtsilava,Murtaz,8,86',86,0,second half,1,0
174,S-0174,WC-1970,1970 FIFA World Cup,M-1970-27,Soviet Union v Uruguay,1970-06-14,quarter-finals,not applicable,T-70,Soviet Union,SUN,1,0,P-05203,Logofet,Gennady,7,86',86,0,second half,0,1
175,S-0175,WC-1970,1970 FIFA World Cup,M-1970-27,Soviet Union v Uruguay,1970-06-14,quarter-finals,not applicable,T-81,Uruguay,URY,0,1,P-07909,Morales,Julio,11,96',96,0,"extra time, first half",1,0
176,S-0176,WC-1970,1970 FIFA World Cup,M-1970-27,Soviet Union v Uruguay,1970-06-14,quarter-finals,not applicable,T-81,Uruguay,URY,0,1,P-06135,Gómez,Alberto,18,96',96,0,"extra time, first half",0,1
177,S-0177,WC-1970,1970 FIFA World Cup,M-1970-27,Soviet Union v Uruguay,1970-06-14,quarter-finals,not applicable,T-81,Uruguay,URY,0,1,P-06474,Fontes,Dagoberto,15,103',103,0,"extra time, first half",1,0
178,S-0178,WC-1970,1970 FIFA World Cup,M-1970-27,Soviet Union v Uruguay,1970-06-14,quarter-finals,not applicable,T-81,Uruguay,URY,0,1,P-06642,Espárrago,Víctor,9,103',103,0,"extra time, first half",0,1
179,S-0179,WC-1970,1970 FIFA World Cup,M-1970-28,West Germany v England,1970-06-14,quarter-finals,not applicable,T-83,West Germany,DEU,1,0,P-06731,Höttges,Horst-Dieter,2,46',46,0,second half,1,0
180,S-0180,WC-1970,1970 FIFA World Cup,M-1970-28,West Germany v England,1970-06-14,quarter-finals,not applicable,T-83,West Germany,DEU,1,0,P-05743,Schulz,Willi,5,46',46,0,second half,0,1
181,S-0181,WC-1970,1970 FIFA World Cup,M-1970-28,West Germany v England,1970-06-14,quarter-finals,not applicable,T-83,West Germany,DEU,1,0,P-07750,Libuda,Reinhard,14,55',55,0,second half,1,0
182,S-0182,WC-1970,1970 FIFA World Cup,M-1970-28,West Germany v England,1970-06-14,quarter-finals,not applicable,T-83,West Germany,DEU,1,0,P-05750,Grabowski,Jürgen,20,55',55,0,second half,0,1
183,S-0183,WC-1970,1970 FIFA World Cup,M-1970-28,West Germany v England,1970-06-14,quarter-finals,not applicable,T-27,England,ENG,0,1,P-03645,Charlton,Bobby,9,70',70,0,second half,1,0
184,S-0184,WC-1970,1970 FIFA World Cup,M-1970-28,West Germany v England,1970-06-14,quarter-finals,not applicable,T-27,England,ENG,0,1,P-08157,Bell,Colin,19,70',70,0,second half,0,1
185,S-0185,WC-1970,1970 FIFA World Cup,M-1970-28,West Germany v England,1970-06-14,quarter-finals,not applicable,T-27,England,ENG,0,1,P-00965,Peters,Martin,11,81',81,0,second half,1,0
186,S-0186,WC-1970,1970 FIFA World Cup,M-1970-28,West Germany v England,1970-06-14,quarter-finals,not applicable,T-27,England,ENG,0,1,P-00528,Hunter,Norman,18,81',81,0,second half,0,1
187,S-0187,WC-1970,1970 FIFA World Cup,M-1970-29,Brazil v Uruguay,1970-06-17,semi-finals,not applicable,T-81,Uruguay,URY,0,1,P-03196,Maneiro,Ildo,10,73',73,0,second half,1,0
188,S-0188,WC-1970,1970 FIFA World Cup,M-1970-29,Brazil v Uruguay,1970-06-17,semi-finals,not applicable,T-81,Uruguay,URY,0,1,P-06642,Espárrago,Víctor,9,73',73,0,second half,0,1
189,S-0189,WC-1970,1970 FIFA World Cup,M-1970-30,Italy v West Germany,1970-06-17,semi-finals,not applicable,T-39,Italy,ITA,1,0,P-04239,Mazzola,Sandro,15,46',46,0,second half,1,0
190,S-0190,WC-1970,1970 FIFA World Cup,M-1970-30,Italy v West Germany,1970-06-17,semi-finals,not applicable,T-39,Italy,ITA,1,0,P-07296,Rivera,Gianni,14,46',46,0,second half,0,1
191,S-0191,WC-1970,1970 FIFA World Cup,M-1970-30,Italy v West Germany,1970-06-17,semi-finals,not applicable,T-83,West Germany,DEU,0,1,P-09020,Löhr,Hannes,17,52',52,0,second half,1,0
192,S-0192,WC-1970,1970 FIFA World Cup,M-1970-30,Italy v West Germany,1970-06-17,semi-finals,not applicable,T-83,West Germany,DEU,0,1,P-07750,Libuda,Reinhard,14,52',52,0,second half,0,1
193,S-0193,WC-1970,1970 FIFA World Cup,M-1970-30,Italy v West Germany,1970-06-17,semi-finals,not applicable,T-83,West Germany,DEU,0,1,P-00380,Schnellinger,Karl-Heinz,3,66',66,0,second half,1,0
194,S-0194,WC-1970,1970 FIFA World Cup,M-1970-30,Italy v West Germany,1970-06-17,semi-finals,not applicable,T-83,West Germany,DEU,0,1,P-01705,Held,Sigfried,10,66',66,0,second half,0,1
195,S-0195,WC-1970,1970 FIFA World Cup,M-1970-30,Italy v West Germany,1970-06-17,semi-finals,not applicable,T-39,Italy,ITA,1,0,P-05738,Rosato,Roberto,8,91',91,0,"extra time, first half",1,0
196,S-0196,WC-1970,1970 FIFA World Cup,M-1970-30,Italy v West Germany,1970-06-17,semi-finals,not applicable,T-39,Italy,ITA,1,0,P-08953,Poletti,Fabrizio,4,91',91,0,"extra time, first half",0,1
197,S-0197,WC-1970,1970 FIFA World Cup,M-1970-31,West Germany v Uruguay,1970-06-20,third-place match,not applicable,T-83,West Germany,DEU,1,0,P-00380,Schnellinger,Karl-Heinz,3,46',46,0,second half,1,0
198,S-0198,WC-1970,1970 FIFA World Cup,M-1970-31,West Germany v Uruguay,1970-06-20,third-place match,not applicable,T-81,Uruguay,URY,0,1,P-06474,Fontes,Dagoberto,15,46',46,0,second half,1,0
199,S-0199,WC-1970,1970 FIFA World Cup,M-1970-31,West Germany v Uruguay,1970-06-20,third-place match,not applicable,T-83,West Germany,DEU,1,0,P-09813,Lorenz,Max,16,46',46,0,second half,0,1
200,S-0200,WC-1970,1970 FIFA World Cup,M-1970-31,West Germany v Uruguay,1970-06-20,third-place match,not applicable,T-81,Uruguay,URY,0,1,P-06642,Espárrago,Víctor,9,46',46,0,second half,0,1
201,S-0201,WC-1970,1970 FIFA World Cup,M-1970-31,West Germany v Uruguay,1970-06-20,third-place match,not applicable,T-81,Uruguay,URY,0,1,P-03196,Maneiro,Ildo,10,67',67,0,second half,1,0
202,S-0202,WC-1970,1970 FIFA World Cup,M-1970-31,West Germany v Uruguay,1970-06-20,third-place match,not applicable,T-81,Uruguay,URY,0,1,P-05373,Sandoval,Rodolfo,13,67',67,0,second half,0,1
203,S-0203,WC-1970,1970 FIFA World Cup,M-1970-31,West Germany v Uruguay,1970-06-20,third-place match,not applicable,T-83,West Germany,DEU,1,0,P-07750,Libuda,Reinhard,14,73',73,0,second half,1,0
204,S-0204,WC-1970,1970 FIFA World Cup,M-1970-31,West Germany v Uruguay,1970-06-20,third-place match,not applicable,T-83,West Germany,DEU,1,0,P-09020,Löhr,Hannes,17,73',73,0,second half,0,1
205,S-0205,WC-1970,1970 FIFA World Cup,M-1970-32,Brazil v Italy,1970-06-21,final,not applicable,T-39,Italy,ITA,0,1,P-02034,Bertini,Mario,10,75',75,0,second half,1,0
206,S-0206,WC-1970,1970 FIFA World Cup,M-1970-32,Brazil v Italy,1970-06-21,final,not applicable,T-39,Italy,ITA,0,1,P-06104,Juliano,Antonio,18,75',75,0,second half,0,1
207,S-0207,WC-1970,1970 FIFA World Cup,M-1970-32,Brazil v Italy,1970-06-21,final,not applicable,T-39,Italy,ITA,0,1,P-02561,Boninsegna,Roberto,20,84',84,0,second half,1,0
208,S-0208,WC-1970,1970 FIFA World Cup,M-1970-32,Brazil v Italy,1970-06-21,final,not applicable,T-39,Italy,ITA,0,1,P-07296,Rivera,Gianni,14,84',84,0,second half,0,1
209,S-0209,WC-1974,1974 FIFA World Cup,M-1974-02,West Germany v Chile,1974-06-14,group stage,Group 1,T-83,West Germany,DEU,1,0,P-08882,Overath,Wolfgang,12,75',75,0,second half,1,0
210,S-0210,WC-1974,1974 FIFA World Cup,M-1974-02,West Germany v Chile,1974-06-14,group stage,Group 1,T-83,West Germany,DEU,1,0,P-09656,Hölzenbein,Bernd,17,75',75,0,second half,0,1
211,S-0211,WC-1974,1974 FIFA World Cup,M-1974-02,West Germany v Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-08732,Valdés,Francisco,8,76',76,0,second half,1,0
212,S-0212,WC-1974,1974 FIFA World Cup,M-1974-02,West Germany v Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-07588,Véliz,Leonardo,11,76',76,0,second half,0,1
213,S-0213,WC-1974,1974 FIFA World Cup,M-1974-02,West Germany v Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-05904,Rodríguez,Juan,6,83',83,0,second half,1,0
214,S-0214,WC-1974,1974 FIFA World Cup,M-1974-02,West Germany v Chile,1974-06-14,group stage,Group 1,T-13,Chile,CHL,0,1,P-08265,Lara,Alfonso,14,83',83,0,second half,0,1
215,S-0215,WC-1974,1974 FIFA World Cup,M-1974-03,East Germany v Australia,1974-06-14,group stage,Group 1,T-23,East Germany,DDR,1,0,P-07410,Löwe,Wolfram,8,55',55,0,second half,1,0
216,S-0216,WC-1974,1974 FIFA World Cup,M-1974-03,East Germany v Australia,1974-06-14,group stage,Group 1,T-23,East Germany,DDR,1,0,P-06521,Hoffmann,Martin,20,55',55,0,second half,0,1
217,S-0217,WC-1974,1974 FIFA World Cup,M-1974-04,Zaire v Scotland,1974-06-14,group stage,Group 2,T-85,Zaire,COD,1,0,P-06686,Maku,Mayanga,14,64',64,0,second half,1,0
218,S-0218,WC-1974,1974 FIFA World Cup,M-1974-04,Zaire v Scotland,1974-06-14,group stage,Group 2,T-85,Zaire,COD,1,0,P-03543,Kembo Uba-Kembo,Jean,9,64',64,0,second half,0,1
219,S-0219,WC-1974,1974 FIFA World Cup,M-1974-04,Zaire v Scotland,1974-06-14,group stage,Group 2,T-62,Scotland,SCO,0,1,P-06108,Dalglish,Kenny,8,75',75,0,second half,1,0
220,S-0220,WC-1974,1974 FIFA World Cup,M-1974-04,Zaire v Scotland,1974-06-14,group stage,Group 2,T-62,Scotland,SCO,0,1,P-05210,Hutchison,Tommy,18,75',75,0,second half,0,1
221,S-0221,WC-1974,1974 FIFA World Cup,M-1974-04,Zaire v Scotland,1974-06-14,group stage,Group 2,T-85,Zaire,COD,1,0,P-05342,Mantantu,Kidumu,10,78',78,0,second half,1,0
222,S-0222,WC-1974,1974 FIFA World Cup,M-1974-04,Zaire v Scotland,1974-06-14,group stage,Group 2,T-85,Zaire,COD,1,0,P-00292,Mafu,Kibonge,15,78',78,0,second half,0,1
223,S-0223,WC-1974,1974 FIFA World Cup,M-1974-05,Sweden v Bulgaria,1974-06-15,group stage,Group 3,T-72,Sweden,SWE,1,0,P-08688,Kindvall,Ove,9,73',73,0,second half,1,0
224,S-0224,WC-1974,1974 FIFA World Cup,M-1974-05,Sweden v Bulgaria,1974-06-15,group stage,Group 3,T-10,Bulgaria,BGR,0,1,P-02151,Panov,Pavel,15,73',73,0,second half,1,0
225,S-0225,WC-1974,1974 FIFA World Cup,M-1974-05,Sweden v Bulgaria,1974-06-15,group stage,Group 3,T-72,Sweden,SWE,1,0,P-02500,Magnusson,Benno,15,73',73,0,second half,0,1
226,S-0226,WC-1974,1974 FIFA World Cup,M-1974-05,Sweden v Bulgaria,1974-06-15,group stage,Group 3,T-10,Bulgaria,BGR,0,1,P-07224,Vasilev,Mladen,13,73',73,0,second half,0,1
227,S-0227,WC-1974,1974 FIFA World Cup,M-1974-05,Sweden v Bulgaria,1974-06-15,group stage,Group 3,T-10,Bulgaria,BGR,0,1,P-03412,Voynov,Voyn,7,75',75,0,second half,1,0
228,S-0228,WC-1974,1974 FIFA World Cup,M-1974-05,Sweden v Bulgaria,1974-06-15,group stage,Group 3,T-10,Bulgaria,BGR,0,1,P-06247,Mihailov,Atanas,9,75',75,0,second half,0,1
229,S-0229,WC-1974,1974 FIFA World Cup,M-1974-06,Uruguay v Netherlands,1974-06-15,group stage,Group 3,T-81,Uruguay,URY,1,0,P-08991,Cubilla,Luis,7,64',64,0,second half,1,0
230,S-0230,WC-1974,1974 FIFA World Cup,M-1974-06,Uruguay v Netherlands,1974-06-15,group stage,Group 3,T-81,Uruguay,URY,1,0,P-05511,Milar,Denis,19,64',64,0,second half,0,1
231,S-0231,WC-1974,1974 FIFA World Cup,M-1974-07,Italy v Haiti,1974-06-15,group stage,Group 4,T-32,Haiti,HTI,0,1,P-02397,Saint-Vil,Guy,11,46',46,0,second half,1,0
232,S-0232,WC-1974,1974 FIFA World Cup,M-1974-07,Italy v Haiti,1974-06-15,group stage,Group 4,T-32,Haiti,HTI,0,1,P-07522,Barthélemy,Claude,18,46',46,0,second half,0,1
233,S-0233,WC-1974,1974 FIFA World Cup,M-1974-07,Italy v Haiti,1974-06-15,group stage,Group 4,T-39,Italy,ITA,1,0,P-05528,Chinaglia,Giorgio,9,76',76,0,second half,1,0
234,S-0234,WC-1974,1974 FIFA World Cup,M-1974-07,Italy v Haiti,1974-06-15,group stage,Group 4,T-39,Italy,ITA,1,0,P-07747,Anastasi,Pietro,19,76',76,0,second half,0,1
235,S-0235,WC-1974,1974 FIFA World Cup,M-1974-08,Poland v Argentina,1974-06-15,group stage,Group 4,T-03,Argentina,ARG,0,1,P-06196,Brindisi,Miguel Ángel,6,46',46,0,second half,1,0
236,S-0236,WC-1974,1974 FIFA World Cup,M-1974-08,Poland v Argentina,1974-06-15,group stage,Group 4,T-03,Argentina,ARG,0,1,P-05920,Houseman,René,11,46',46,0,second half,0,1
237,S-0237,WC-1974,1974 FIFA World Cup,M-1974-08,Poland v Argentina,1974-06-15,group stage,Group 4,T-03,Argentina,ARG,0,1,P-05638,Bargas,Ángel,5,67',67,0,second half,1,0
238,S-0238,WC-1974,1974 FIFA World Cup,M-1974-08,Poland v Argentina,1974-06-15,group stage,Group 4,T-03,Argentina,ARG,0,1,P-03783,Telch,Roberto,18,67',67,0,second half,0,1
239,S-0239,WC-1974,1974 FIFA World Cup,M-1974-08,Poland v Argentina,1974-06-15,group stage,Group 4,T-55,Poland,POL,1,0,P-02870,Szarmach,Andrzej,17,70',70,0,second half,1,0
240,S-0240,WC-1974,1974 FIFA World Cup,M-1974-08,Poland v Argentina,1974-06-15,group stage,Group 4,T-55,Poland,POL,1,0,P-00835,Domarski,Jan,19,70',70,0,second half,0,1
241,S-0241,WC-1974,1974 FIFA World Cup,M-1974-08,Poland v Argentina,1974-06-15,group stage,Group 4,T-55,Poland,POL,1,0,P-06446,Gadocha,Robert,18,85',85,0,second half,1,0
242,S-0242,WC-1974,1974 FIFA World Cup,M-1974-08,Poland v Argentina,1974-06-15,group stage,Group 4,T-55,Poland,POL,1,0,P-02631,Ćmikiewicz,Lesław,11,85',85,0,second half,0,1
243,S-0243,WC-1974,1974 FIFA World Cup,M-1974-09,Australia v West Germany,1974-06-18,group stage,Group 1,T-04,Australia,AUS,1,0,P-09718,Campbell,Ernie,19,45',45,0,first half,1,0
244,S-0244,WC-1974,1974 FIFA World Cup,M-1974-09,Australia v West Germany,1974-06-18,group stage,Group 1,T-04,Australia,AUS,1,0,P-05268,Abonyi,Attila,11,45',45,0,first half,0,1
245,S-0245,WC-1974,1974 FIFA World Cup,M-1974-09,Australia v West Germany,1974-06-18,group stage,Group 1,T-83,West Germany,DEU,0,1,P-09661,Heynckes,Jupp,11,46',46,0,second half,1,0
246,S-0246,WC-1974,1974 FIFA World Cup,M-1974-09,Australia v West Germany,1974-06-18,group stage,Group 1,T-83,West Germany,DEU,0,1,P-09656,Hölzenbein,Bernd,17,46',46,0,second half,0,1
247,S-0247,WC-1974,1974 FIFA World Cup,M-1974-09,Australia v West Germany,1974-06-18,group stage,Group 1,T-04,Australia,AUS,1,0,P-02079,Buljevic,Branko,20,61',61,0,second half,1,0
248,S-0248,WC-1974,1974 FIFA World Cup,M-1974-09,Australia v West Germany,1974-06-18,group stage,Group 1,T-04,Australia,AUS,1,0,P-06608,Ollerton,Peter,13,61',61,0,second half,0,1
249,S-0249,WC-1974,1974 FIFA World Cup,M-1974-09,Australia v West Germany,1974-06-18,group stage,Group 1,T-83,West Germany,DEU,0,1,P-06819,Cullmann,Bernhard,8,67',67,0,second half,1,0
250,S-0250,WC-1974,1974 FIFA World Cup,M-1974-09,Australia v West Germany,1974-06-18,group stage,Group 1,T-83,West Germany,DEU,0,1,P-01747,Wimmer,Herbert,7,67',67,0,second half,0,1
251,S-0251,WC-1974,1974 FIFA World Cup,M-1974-10,Chile v East Germany,1974-06-18,group stage,Group 1,T-23,East Germany,DDR,0,1,P-04128,Seguin,Wolfgang,19,29',29,0,first half,1,0
252,S-0252,WC-1974,1974 FIFA World Cup,M-1974-10,Chile v East Germany,1974-06-18,group stage,Group 1,T-23,East Germany,DDR,0,1,P-09078,Ducke,Peter,9,29',29,0,first half,0,1
253,S-0253,WC-1974,1974 FIFA World Cup,M-1974-10,Chile v East Germany,1974-06-18,group stage,Group 1,T-13,Chile,CHL,1,0,P-08732,Valdés,Francisco,8,46',46,0,second half,1,0
254,S-0254,WC-1974,1974 FIFA World Cup,M-1974-10,Chile v East Germany,1974-06-18,group stage,Group 1,T-13,Chile,CHL,1,0,P-01914,Yávar,Guillermo,17,46',46,0,second half,0,1
255,S-0255,WC-1974,1974 FIFA World Cup,M-1974-10,Chile v East Germany,1974-06-18,group stage,Group 1,T-13,Chile,CHL,1,0,P-08618,Socías,Jorge,18,67',67,0,second half,1,0
256,S-0256,WC-1974,1974 FIFA World Cup,M-1974-10,Chile v East Germany,1974-06-18,group stage,Group 1,T-13,Chile,CHL,1,0,P-05366,Farías,Rogelio,19,67',67,0,second half,0,1
