key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,referee_id,family_name,given_name,country_name,confederation_id,confederation_name,confederation_code
144,WC-1962,1962 FIFA Men's World Cup,M-1962-08,Hungary vs England,1962-05-31,group stage,Group 4,R-195,Horn,Leo,Netherlands,CF-6,Union of European Football Associations,UEFA
145,WC-1962,1962 FIFA Men's World Cup,M-1962-09,Yugoslavia vs Uruguay,1962-06-02,group stage,Group 1,R-158,Galba,Karol,Czechoslovakia,CF-6,Union of European Football Associations,UEFA
146,WC-1962,1962 FIFA Men's World Cup,M-1962-10,Chile vs Italy,1962-06-02,group stage,Group 2,R-030,Aston,Kenneth,England,CF-6,Union of European Football Associations,UEFA
147,WC-1962,1962 FIFA Men's World Cup,M-1962-11,Brazil vs Czechoslovakia,1962-06-02,group stage,Group 3,R-398,Schwinte,Pierre,France,CF-6,Union of European Football Associations,UEFA
148,WC-1962,1962 FIFA Men's World Cup,M-1962-12,England vs Argentina,1962-06-02,group stage,Group 4,R-245,Levnikov,Nikolai,Soviet Union,CF-6,Union of European Football Associations,UEFA
149,WC-1962,1962 FIFA Men's World Cup,M-1962-13,Soviet Union vs Colombia,1962-06-03,group stage,Group 1,R-146,Etzel Filho,João,Brazil,CF-4,South American Football Confederation,CONMEBOL
150,WC-1962,1962 FIFA Men's World Cup,M-1962-14,West Germany vs Switzerland,1962-06-03,group stage,Group 2,R-195,Horn,Leo,Netherlands,CF-6,Union of European Football Associations,UEFA
151,WC-1962,1962 FIFA Men's World Cup,M-1962-15,Spain vs Mexico,1962-06-03,group stage,Group 3,R-433,Tesanić,Branko,Yugoslavia,CF-6,Union of European Football Associations,UEFA
152,WC-1962,1962 FIFA Men's World Cup,M-1962-16,Hungary vs Bulgaria,1962-06-03,group stage,Group 4,R-163,Garay Gardeazábal,Juan,Spain,CF-6,Union of European Football Associations,UEFA
153,WC-1962,1962 FIFA Men's World Cup,M-1962-17,Soviet Union vs Uruguay,1962-06-06,group stage,Group 1,R-208,Jonni,Cesare,Italy,CF-6,Union of European Football Associations,UEFA
154,WC-1962,1962 FIFA Men's World Cup,M-1962-18,West Germany vs Chile,1962-06-06,group stage,Group 2,R-115,Davidson,Bobby,Scotland,CF-6,Union of European Football Associations,UEFA
155,WC-1962,1962 FIFA Men's World Cup,M-1962-19,Brazil vs Spain,1962-06-06,group stage,Group 3,R-073,Bustamante,Sergio,Chile,CF-4,South American Football Confederation,CONMEBOL
156,WC-1962,1962 FIFA Men's World Cup,M-1962-20,Hungary vs Argentina,1962-06-06,group stage,Group 4,R-486,Yamasaki Maldonado,Arturo,Peru,CF-4,South American Football Confederation,CONMEBOL
157,WC-1962,1962 FIFA Men's World Cup,M-1962-21,Yugoslavia vs Colombia,1962-06-07,group stage,Group 1,R-375,Robles,Carlos,Chile,CF-4,South American Football Confederation,CONMEBOL
158,WC-1962,1962 FIFA Men's World Cup,M-1962-22,Italy vs Switzerland,1962-06-07,group stage,Group 2,R-245,Levnikov,Nikolai,Soviet Union,CF-6,Union of European Football Associations,UEFA
159,WC-1962,1962 FIFA Men's World Cup,M-1962-23,Mexico vs Czechoslovakia,1962-06-07,group stage,Group 3,R-125,Dienst,Gottfried,Switzerland,CF-6,Union of European Football Associations,UEFA
160,WC-1962,1962 FIFA Men's World Cup,M-1962-24,England vs Bulgaria,1962-06-07,group stage,Group 4,R-059,Blavier,Antoine,Belgium,CF-6,Union of European Football Associations,UEFA
161,WC-1962,1962 FIFA Men's World Cup,M-1962-25,Brazil vs England,1962-06-10,quarter-finals,not applicable,R-398,Schwinte,Pierre,France,CF-6,Union of European Football Associations,UEFA
162,WC-1962,1962 FIFA Men's World Cup,M-1962-26,Chile vs Soviet Union,1962-06-10,quarter-finals,not applicable,R-195,Horn,Leo,Netherlands,CF-6,Union of European Football Associations,UEFA
163,WC-1962,1962 FIFA Men's World Cup,M-1962-27,Czechoslovakia vs Hungary,1962-06-10,quarter-finals,not applicable,R-245,Levnikov,Nikolai,Soviet Union,CF-6,Union of European Football Associations,UEFA
164,WC-1962,1962 FIFA Men's World Cup,M-1962-28,Yugoslavia vs West Germany,1962-06-10,quarter-finals,not applicable,R-486,Yamasaki Maldonado,Arturo,Peru,CF-4,South American Football Confederation,CONMEBOL
165,WC-1962,1962 FIFA Men's World Cup,M-1962-29,Brazil vs Chile,1962-06-13,semi-finals,not applicable,R-486,Yamasaki Maldonado,Arturo,Peru,CF-4,South American Football Confederation,CONMEBOL
166,WC-1962,1962 FIFA Men's World Cup,M-1962-30,Czechoslovakia vs Yugoslavia,1962-06-13,semi-finals,not applicable,R-125,Dienst,Gottfried,Switzerland,CF-6,Union of European Football Associations,UEFA
167,WC-1962,1962 FIFA Men's World Cup,M-1962-31,Chile vs Yugoslavia,1962-06-16,third-place match,not applicable,R-163,Garay Gardeazábal,Juan,Spain,CF-6,Union of European Football Associations,UEFA
168,WC-1962,1962 FIFA Men's World Cup,M-1962-32,Brazil vs Czechoslovakia,1962-06-17,final,not applicable,R-245,Levnikov,Nikolai,Soviet Union,CF-6,Union of European Football Associations,UEFA
169,WC-1966,1966 FIFA Men's World Cup,M-1966-01,England vs Uruguay,1966-07-11,group stage,Group 1,R-492,Zsolt,István,Hungary,CF-6,Union of European Football Associations,UEFA
170,WC-1966,1966 FIFA Men's World Cup,M-1966-02,West Germany vs Switzerland,1966-07-12,group stage,Group 2,R-344,Phillips,Hugh,Scotland,CF-6,Union of European Football Associations,UEFA
171,WC-1966,1966 FIFA Men's World Cup,M-1966-03,Brazil vs Bulgaria,1966-07-12,group stage,Group 3,R-440,Tschenscher,Kurt,West Germany,CF-6,Union of European Football Associations,UEFA
172,WC-1966,1966 FIFA Men's World Cup,M-1966-04,Soviet Union vs North Korea,1966-07-12,group stage,Group 4,R-163,Garay Gardeazábal,Juan,Spain,CF-6,Union of European Football Associations,UEFA
173,WC-1966,1966 FIFA Men's World Cup,M-1966-05,France vs Mexico,1966-07-13,group stage,Group 1,R-029,Ashkenazi,Menachem,Israel,CF-6,Union of European Football Associations,UEFA
174,WC-1966,1966 FIFA Men's World Cup,M-1966-06,Argentina vs Spain,1966-07-13,group stage,Group 2,R-385,Rumenchev,Dimitar,Bulgaria,CF-6,Union of European Football Associations,UEFA
175,WC-1966,1966 FIFA Men's World Cup,M-1966-07,Portugal vs Hungary,1966-07-13,group stage,Group 3,R-077,Callaghan,Leo,Wales,CF-6,Union of European Football Associations,UEFA
176,WC-1966,1966 FIFA Men's World Cup,M-1966-08,Italy vs Chile,1966-07-13,group stage,Group 4,R-125,Dienst,Gottfried,Switzerland,CF-6,Union of European Football Associations,UEFA
177,WC-1966,1966 FIFA Men's World Cup,M-1966-09,Uruguay vs France,1966-07-15,group stage,Group 1,R-158,Galba,Karol,Czechoslovakia,CF-6,Union of European Football Associations,UEFA
178,WC-1966,1966 FIFA Men's World Cup,M-1966-10,Spain vs Switzerland,1966-07-15,group stage,Group 2,R-036,Bahramov,Tofiq,Soviet Union,CF-6,Union of European Football Associations,UEFA
179,WC-1966,1966 FIFA Men's World Cup,M-1966-11,Hungary vs Brazil,1966-07-15,group stage,Group 3,R-109,Dagnall,Ken,England,CF-6,Union of European Football Associations,UEFA
180,WC-1966,1966 FIFA Men's World Cup,M-1966-12,Chile vs North Korea,1966-07-15,group stage,Group 4,R-214,Kandil,Ali,United Arab Republic,CF-2,Confederation of African Football,CAF
181,WC-1966,1966 FIFA Men's World Cup,M-1966-13,Argentina vs West Germany,1966-07-16,group stage,Group 2,R-489,Zečević,Konstantin,Yugoslavia,CF-6,Union of European Football Associations,UEFA
182,WC-1966,1966 FIFA Men's World Cup,M-1966-14,Portugal vs Bulgaria,1966-07-16,group stage,Group 3,R-095,Codesal,José María,Uruguay,CF-4,South American Football Confederation,CONMEBOL
183,WC-1966,1966 FIFA Men's World Cup,M-1966-15,Soviet Union vs Italy,1966-07-16,group stage,Group 4,R-225,Kreitlein,Rudolf,West Germany,CF-6,Union of European Football Associations,UEFA
184,WC-1966,1966 FIFA Men's World Cup,M-1966-16,England vs Mexico,1966-07-16,group stage,Group 1,R-250,Lo Bello,Concetto,Italy,CF-6,Union of European Football Associations,UEFA
185,WC-1966,1966 FIFA Men's World Cup,M-1966-17,Mexico vs Uruguay,1966-07-19,group stage,Group 1,R-252,Lööw,Bertil,Sweden,CF-6,Union of European Football Associations,UEFA
186,WC-1966,1966 FIFA Men's World Cup,M-1966-18,Argentina vs Switzerland,1966-07-19,group stage,Group 2,R-079,Campos,Joaquim,Portugal,CF-6,Union of European Football Associations,UEFA
187,WC-1966,1966 FIFA Men's World Cup,M-1966-19,Portugal vs Brazil,1966-07-19,group stage,Group 3,R-288,McCabe,George,England,CF-6,Union of European Football Associations,UEFA
188,WC-1966,1966 FIFA Men's World Cup,M-1966-20,North Korea vs Italy,1966-07-19,group stage,Group 4,R-398,Schwinte,Pierre,France,CF-6,Union of European Football Associations,UEFA
189,WC-1966,1966 FIFA Men's World Cup,M-1966-21,England vs France,1966-07-20,group stage,Group 1,R-486,Yamasaki Maldonado,Arturo,Peru,CF-4,South American Football Confederation,CONMEBOL
190,WC-1966,1966 FIFA Men's World Cup,M-1966-22,West Germany vs Spain,1966-07-20,group stage,Group 2,R-271,Marques,Armando,Brazil,CF-4,South American Football Confederation,CONMEBOL
191,WC-1966,1966 FIFA Men's World Cup,M-1966-23,Hungary vs Bulgaria,1966-07-20,group stage,Group 3,R-172,Goicoechea,Roberto,Argentina,CF-4,South American Football Confederation,CONMEBOL
192,WC-1966,1966 FIFA Men's World Cup,M-1966-24,Soviet Union vs Chile,1966-07-20,group stage,Group 4,R-003,Adair,John,Northern Ireland,CF-6,Union of European Football Associations,UEFA
193,WC-1966,1966 FIFA Men's World Cup,M-1966-25,England vs Argentina,1966-07-23,quarter-finals,not applicable,R-225,Kreitlein,Rudolf,West Germany,CF-6,Union of European Football Associations,UEFA
194,WC-1966,1966 FIFA Men's World Cup,M-1966-26,Portugal vs North Korea,1966-07-23,quarter-finals,not applicable,R-029,Ashkenazi,Menachem,Israel,CF-6,Union of European Football Associations,UEFA
195,WC-1966,1966 FIFA Men's World Cup,M-1966-27,Soviet Union vs Hungary,1966-07-23,quarter-finals,not applicable,R-163,Garay Gardeazábal,Juan,Spain,CF-6,Union of European Football Associations,UEFA
196,WC-1966,1966 FIFA Men's World Cup,M-1966-28,West Germany vs Uruguay,1966-07-23,quarter-finals,not applicable,R-150,Finney,Jim,England,CF-6,Union of European Football Associations,UEFA
197,WC-1966,1966 FIFA Men's World Cup,M-1966-29,West Germany vs Soviet Union,1966-07-25,semi-finals,not applicable,R-250,Lo Bello,Concetto,Italy,CF-6,Union of European Football Associations,UEFA
198,WC-1966,1966 FIFA Men's World Cup,M-1966-30,England vs Portugal,1966-07-26,semi-finals,not applicable,R-398,Schwinte,Pierre,France,CF-6,Union of European Football Associations,UEFA
199,WC-1966,1966 FIFA Men's World Cup,M-1966-31,Portugal vs Soviet Union,1966-07-28,third-place match,not applicable,R-109,Dagnall,Ken,England,CF-6,Union of European Football Associations,UEFA
200,WC-1966,1966 FIFA Men's World Cup,M-1966-32,England vs West Germany,1966-07-30,final,not applicable,R-125,Dienst,Gottfried,Switzerland,CF-6,Union of European Football Associations,UEFA
201,WC-1970,1970 FIFA Men's World Cup,M-1970-01,Mexico vs Soviet Union,1970-05-31,group stage,Group 1,R-440,Tschenscher,Kurt,West Germany,CF-6,Union of European Football Associations,UEFA
202,WC-1970,1970 FIFA Men's World Cup,M-1970-02,Uruguay vs Israel,1970-06-02,group stage,Group 2,R-115,Davidson,Bobby,Scotland,CF-6,Union of European Football Associations,UEFA
203,WC-1970,1970 FIFA Men's World Cup,M-1970-03,England vs Romania,1970-06-02,group stage,Group 3,R-254,Loraux,Vital,Belgium,CF-6,Union of European Football Associations,UEFA
204,WC-1970,1970 FIFA Men's World Cup,M-1970-04,Peru vs Bulgaria,1970-06-02,group stage,Group 4,R-392,Sbardella,Antonio,Italy,CF-6,Union of European Football Associations,UEFA
205,WC-1970,1970 FIFA Men's World Cup,M-1970-05,Belgium vs El Salvador,1970-06-03,group stage,Group 1,R-358,Rădulescu,Andrei,Romania,CF-6,Union of European Football Associations,UEFA
206,WC-1970,1970 FIFA Men's World Cup,M-1970-06,Italy vs Sweden,1970-06-03,group stage,Group 2,R-429,Taylor,Jack,England,CF-6,Union of European Football Associations,UEFA
207,WC-1970,1970 FIFA Men's World Cup,M-1970-07,Brazil vs Czechoslovakia,1970-06-03,group stage,Group 3,R-043,Barreto Ruíz,Ramón,Uruguay,CF-4,South American Football Confederation,CONMEBOL
208,WC-1970,1970 FIFA Men's World Cup,M-1970-08,West Germany vs Morocco,1970-06-03,group stage,Group 4,R-456,van Ravens,Laurens,Netherlands,CF-6,Union of European Football Associations,UEFA
209,WC-1970,1970 FIFA Men's World Cup,M-1970-09,Soviet Union vs Belgium,1970-06-06,group stage,Group 1,R-394,Scheurer,Rudolf,Switzerland,CF-6,Union of European Football Associations,UEFA
210,WC-1970,1970 FIFA Men's World Cup,M-1970-10,Uruguay vs Italy,1970-06-06,group stage,Group 2,R-171,Glöckner,Rudi,East Germany,CF-6,Union of European Football Associations,UEFA
211,WC-1970,1970 FIFA Men's World Cup,M-1970-11,Romania vs Czechoslovakia,1970-06-06,group stage,Group 3,R-118,De Leo,Diego,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
212,WC-1970,1970 FIFA Men's World Cup,M-1970-12,Peru vs Morocco,1970-06-06,group stage,Group 4,R-036,Bahramov,Tofiq,Soviet Union,CF-6,Union of European Football Associations,UEFA
213,WC-1970,1970 FIFA Men's World Cup,M-1970-13,Mexico vs El Salvador,1970-06-07,group stage,Group 1,R-214,Kandil,Ali,United Arab Republic,CF-2,Confederation of African Football,CAF
214,WC-1970,1970 FIFA Men's World Cup,M-1970-14,Sweden vs Israel,1970-06-07,group stage,Group 2,R-427,Tarekegn,Seyoum,Ethiopia,CF-2,Confederation of African Football,CAF
215,WC-1970,1970 FIFA Men's World Cup,M-1970-15,Brazil vs England,1970-06-07,group stage,Group 3,R-223,Klein,Abraham,Israel,CF-6,Union of European Football Associations,UEFA
216,WC-1970,1970 FIFA Men's World Cup,M-1970-16,West Germany vs Bulgaria,1970-06-07,group stage,Group 4,R-329,Ortiz de Mendíbil,José María,Spain,CF-6,Union of European Football Associations,UEFA
217,WC-1970,1970 FIFA Men's World Cup,M-1970-17,Soviet Union vs El Salvador,1970-06-10,group stage,Group 1,R-194,Hormazábal Díaz,Rafael,Chile,CF-4,South American Football Confederation,CONMEBOL
218,WC-1970,1970 FIFA Men's World Cup,M-1970-18,Sweden vs Uruguay,1970-06-10,group stage,Group 2,R-234,Landauer,Henry,United States,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
219,WC-1970,1970 FIFA Men's World Cup,M-1970-19,Brazil vs Romania,1970-06-10,group stage,Group 3,R-274,Marschall,Ferdinand,Austria,CF-6,Union of European Football Associations,UEFA
220,WC-1970,1970 FIFA Men's World Cup,M-1970-20,West Germany vs Peru,1970-06-10,group stage,Group 4,R-008,Aguilar Elizalde,Abel,Mexico,CF-3,"Confederation of North, Central American and Caribbean Association Football",CONCACAF
221,WC-1970,1970 FIFA Men's World Cup,M-1970-21,Mexico vs Belgium,1970-06-11,group stage,Group 1,R-319,Norberto Coerezza,Ángel,Argentina,CF-4,South American Football Confederation,CONMEBOL
222,WC-1970,1970 FIFA Men's World Cup,M-1970-22,Italy vs Israel,1970-06-11,group stage,Group 2,R-466,Vieira de Moraes,Ayrton,Brazil,CF-4,South American Football Confederation,CONMEBOL
223,WC-1970,1970 FIFA Men's World Cup,M-1970-23,England vs Czechoslovakia,1970-06-11,group stage,Group 3,R-259,Machin,Roger,France,CF-6,Union of European Football Associations,UEFA
224,WC-1970,1970 FIFA Men's World Cup,M-1970-24,Bulgaria vs Morocco,1970-06-11,group stage,Group 4,R-371,Ribeiro Saldanha,Antonio,Portugal,CF-6,Union of European Football Associations,UEFA
225,WC-1970,1970 FIFA Men's World Cup,M-1970-25,Brazil vs Peru,1970-06-14,quarter-finals,not applicable,R-254,Loraux,Vital,Belgium,CF-6,Union of European Football Associations,UEFA
226,WC-1970,1970 FIFA Men's World Cup,M-1970-26,Italy vs Mexico,1970-06-14,quarter-finals,not applicable,R-394,Scheurer,Rudolf,Switzerland,CF-6,Union of European Football Associations,UEFA
227,WC-1970,1970 FIFA Men's World Cup,M-1970-27,Soviet Union vs Uruguay,1970-06-14,quarter-finals,not applicable,R-456,van Ravens,Laurens,Netherlands,CF-6,Union of European Football Associations,UEFA
228,WC-1970,1970 FIFA Men's World Cup,M-1970-28,West Germany vs England,1970-06-14,quarter-finals,not applicable,R-319,Norberto Coerezza,Ángel,Argentina,CF-4,South American Football Confederation,CONMEBOL
229,WC-1970,1970 FIFA Men's World Cup,M-1970-29,Brazil vs Uruguay,1970-06-17,semi-finals,not applicable,R-329,Ortiz de Mendíbil,José María,Spain,CF-6,Union of European Football Associations,UEFA
230,WC-1970,1970 FIFA Men's World Cup,M-1970-30,Italy vs West Germany,1970-06-17,semi-finals,not applicable,R-486,Yamasaki Maldonado,Arturo,Peru,CF-4,South American Football Confederation,CONMEBOL
231,WC-1970,1970 FIFA Men's World Cup,M-1970-31,West Germany vs Uruguay,1970-06-20,third-place match,not applicable,R-392,Sbardella,Antonio,Italy,CF-6,Union of European Football Associations,UEFA
232,WC-1970,1970 FIFA Men's World Cup,M-1970-32,Brazil vs Italy,1970-06-21,final,not applicable,R-171,Glöckner,Rudi,East Germany,CF-6,Union of European Football Associations,UEFA
233,WC-1974,1974 FIFA Men's World Cup,M-1974-01,Brazil vs Yugoslavia,1974-06-13,group stage,Group 2,R-394,Scheurer,Rudolf,Switzerland,CF-6,Union of European Football Associations,UEFA
234,WC-1974,1974 FIFA Men's World Cup,M-1974-02,West Germany vs Chile,1974-06-14,group stage,Group 1,R-032,Babacan,Doğan,Turkey,CF-6,Union of European Football Associations,UEFA
235,WC-1974,1974 FIFA Men's World Cup,M-1974-03,East Germany vs Australia,1974-06-14,group stage,Group 1,R-309,N'Diaye,Youssou,Senegal,CF-2,Confederation of African Football,CAF
236,WC-1974,1974 FIFA Men's World Cup,M-1974-04,Zaire vs Scotland,1974-06-14,group stage,Group 2,R-397,Schulenburg,Gerhard,West Germany,CF-6,Union of European Football Associations,UEFA
237,WC-1974,1974 FIFA Men's World Cup,M-1974-05,Sweden vs Bulgaria,1974-06-15,group stage,Group 3,R-340,Peréz Núñez,Edison,Peru,CF-4,South American Football Confederation,CONMEBOL
238,WC-1974,1974 FIFA Men's World Cup,M-1974-06,Uruguay vs Netherlands,1974-06-15,group stage,Group 3,R-334,Palotai,Károly,Hungary,CF-6,Union of European Football Associations,UEFA
239,WC-1974,1974 FIFA Men's World Cup,M-1974-07,Italy vs Haiti,1974-06-15,group stage,Group 4,R-249,Llobregat,Vicente,Venezuela,CF-4,South American Football Confederation,CONMEBOL
240,WC-1974,1974 FIFA Men's World Cup,M-1974-08,Poland vs Argentina,1974-06-15,group stage,Group 4,R-434,Thomas,Clive,Wales,CF-6,Union of European Football Associations,UEFA
241,WC-1974,1974 FIFA Men's World Cup,M-1974-09,Australia vs West Germany,1974-06-18,group stage,Group 1,R-308,Mustafa Kamel,Mahmoud,Egypt,CF-2,Confederation of African Football,CAF
242,WC-1974,1974 FIFA Men's World Cup,M-1974-10,Chile vs East Germany,1974-06-18,group stage,Group 1,R-023,Angonese,Aurelio,Italy,CF-6,Union of European Football Associations,UEFA
243,WC-1974,1974 FIFA Men's World Cup,M-1974-11,Scotland vs Brazil,1974-06-18,group stage,Group 2,R-452,van Gemert,Arie,Netherlands,CF-6,Union of European Football Associations,UEFA
244,WC-1974,1974 FIFA Men's World Cup,M-1974-12,Yugoslavia vs Zaire,1974-06-18,group stage,Group 2,R-119,Delgado Gómez,Omar,Colombia,CF-4,South American Football Confederation,CONMEBOL
