key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
199,P-89845,Al-Buraikan,Firas,2000-05-14,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Firas_Al-Buraikan
200,P-33410,Al-Dakhil,Faisal,1957-08-13,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Faisal_Al-Dakhil
201,P-77098,Al-Dawod,Saleh,1968-09-24,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Saleh_Al-Dawod
202,P-10907,Al-Dawsari,Nasser,1998-12-19,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Nasser_Al-Dawsari
203,P-70583,Al-Dawsari,Salem,1991-08-19,0,0,0,1,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Salem_Al-Dawsari
204,P-12996,Al-Deayea,Mohamed,1972-08-02,0,1,0,0,0,4,"1994, 1998, 2002, 2006",https://en.wikipedia.org/wiki/Mohamed_Al-Deayea
205,P-53448,Al-Dokhi,Ahmed,1976-10-25,0,0,1,0,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Ahmed_Dokhi
206,P-60332,Al-Dosari,Abdullah,1969-11-01,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Abdullah_Al-Dosari
207,P-17941,Al-Dosari,Khamis,1973-09-08,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Khamis_Al-Dosari
208,P-85019,Al-Dosari,Obeid,1975-10-02,0,0,0,0,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Obeid_Al-Dosari
209,P-93688,Al-Faraj,Salman,1989-08-01,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Salman_Al-Faraj
210,P-00585,Al-Ghamdi,Omar,1979-04-11,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Omar_Al-Ghamdi
211,P-90719,Al-Ghanim,Nassir,1961-04-04,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Nassir_Al-Ghanim
212,P-06789,Al-Ghannam,Sultan,1994-05-06,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Sultan_Al-Ghannam
213,P-39267,Al-Ghesheyan,Fahad,1973-08-01,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Fahad_Al-Ghesheyan
214,P-17103,Al-Haddad,Abdulrahman,1966-03-23,0,0,1,0,0,1,1990,https://en.wikipedia.org/wiki/Abdulrahman_Al-Haddad
215,P-32314,Al-Haddad,Muayad,1960-01-01,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Muayad_Al-Haddad
216,P-93316,Al-Hadhrami,Naif,2001-07-18,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Naif_Al-Hadhrami
217,P-43921,Al-Hajri,Salem,1996-04-10,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Salem_Al-Hajri
218,P-81321,Al-Harbi,Ibrahim,1975-07-10,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Ibrahim_Al-Harbi
219,P-91707,Al-Harbi,Mansoor,1987-10-19,0,0,1,0,0,1,2018,"https://en.wikipedia.org/wiki/Mansoor_Al-Harbi_(footballer,_born_1987)"
220,P-16522,Al-Harthi,Mohsin,1976-07-17,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Mohsin_al-Harthi
221,P-88984,Al-Harthi,Saad,1984-02-03,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Saad_Al-Harthi
222,P-08051,Al-Hashash,Sami,1959-09-15,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Sami_Al-Hashash
223,P-45413,Al-Hassan,Ali,1997-03-04,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Ali_Al-Hassan
224,P-38732,Al-Haydos,Hassan,1990-12-11,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Hassan_Al-Haydos
225,P-36914,Al-Helwah,Ibrahim,1972-08-18,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Ibrahim_Al-Helwah
226,P-90628,Al-Houti,Saad,1954-05-24,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Saad_Al-Houti
227,P-88041,Al-Jaber,Sami,1972-12-11,0,0,0,0,1,4,"1994, 1998, 2002, 2006",https://en.wikipedia.org/wiki/Sami_Al-Jaber
228,P-55518,Al-Jahani,Mohammed,1974-09-28,0,0,1,0,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Mohammed_Al-Jahani
229,P-28313,Al-Janoubi,Abdulaziz,1974-07-21,0,0,1,0,0,1,1998,https://en.wikipedia.org/wiki/Abdulaziz_Al-Janoubi
230,P-68738,Al-Jasem,Waleed,1959-11-18,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Waleed_Al-Jasem
231,P-66636,Al-Jassim,Taisir,1984-07-25,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Taisir_Al-Jassim
232,P-26868,Al-Jumaan,Abdullah,1977-11-10,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Abdullah_Al-Jumaan
233,P-82537,Al-Khaibari,Abdullah,1996-08-16,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Abdullah_Al-Khaibari
234,P-04434,Al-Khaibri,Abdulmalek,1986-03-13,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Abdulmalek_Al-Khaibri
235,P-76946,Al-Khathran,Abdulaziz,1973-07-31,0,0,1,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Abdulaziz_Khathran
236,P-44462,Al-Khilaiwi,Mohammed,1971-08-21,0,0,1,0,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Mohammed_Al-Khilaiwi
237,P-29107,Al-Khojali,Mohammed,1973-01-15,0,1,0,0,0,1,2002,https://en.wikipedia.org/wiki/Mohammed_Al-Khojali
238,P-20216,Al-Malki,Abdulellah,1994-10-11,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Abdulellah_Al-Malki
239,P-61496,Al-Mayouf,Abdullah,1987-01-23,0,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Abdullah_Al-Mayouf
240,P-89920,Al-Mehallel,Fahad,1970-11-11,0,0,0,0,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Fahad_Al-Mehallel
241,P-77853,Al-Mogahwi,Housain,1988-03-24,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Housain_Al-Mogahwi
242,P-48279,Al-Montashari,Hamad,1982-06-22,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Hamad_Al-Montashari
243,P-40442,Al-Mosailem,Yasser,1984-02-27,0,1,0,0,0,1,2018,https://en.wikipedia.org/wiki/Yasser_Al-Mosailem
244,P-24301,Al-Muwallad,Fahad,1994-09-14,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Fahad_Al-Muwallad
245,P-78753,Al-Muwallid,Khalid,1971-11-23,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Khaled_Al-Muwallid
246,P-87569,Al-Najei,Sami,1997-02-07,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Sami_Al-Najei
247,P-41428,Al-Owairan,Saeed,1967-08-19,0,0,0,1,1,2,"1994, 1998",https://en.wikipedia.org/wiki/Saeed_Al-Owairan
248,P-85438,Al-Owais,Mohammed,1991-10-10,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Mohammed_Al-Owais
249,P-15273,Al-Qabendi,Jamal,1959-04-07,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jamal_Al-Qabendi
250,P-84226,Al-Qadi,Naif,1979-04-03,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Naif_Al-Qadi
251,P-87114,Al-Qahtani,Yasser,1982-10-10,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/Yasser_Al-Qahtani
252,P-15161,Al-Rawi,Bassam,1997-12-16,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Bassam_Al-Rawi
253,P-06659,Al-Rubaie,Mohammed,1997-08-14,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Mohammed_Al-Rubaie
254,P-43829,Al-Sadiq,Hussein,1973-10-15,0,1,0,0,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Hussein_Al-Sadiq
255,P-83734,Al-Sahlawi,Mohammad,1987-01-10,0,0,0,0,1,1,2018,https://en.wikipedia.org/wiki/Mohammad_Al-Sahlawi
256,P-92151,Al-Shahrani,Ibrahim,1974-07-21,0,0,0,1,1,2,"1998, 2002",https://en.wikipedia.org/wiki/Ibrahim_Al-Shahrani
257,P-45457,Al-Shahrani,Yasser,1992-05-25,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Yasser_Al-Shahrani
258,P-11262,Al-Shalhoub,Mohammad,1980-12-08,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Mohammad_Al-Shalhoub
259,P-70879,Al-Sheeb,Saad,1990-02-19,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Saad_Al-Sheeb
260,P-48349,Al-Shehri,Fouzi,1980-05-15,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Fouzi_Al-Shehri
261,P-37308,Al-Shehri,Saleh,1993-11-01,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Saleh_Al-Shehri
262,P-23568,Al-Shehri,Yahya,1990-06-26,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Yahya_Al-Shehri
263,P-61662,Al-Shemmari,Hamoud,1960-09-26,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Hamoud_Al-Shemmari
264,P-88598,Al-Suwayed,Yussef,1958-09-20,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Yussef_Al-Suwayed
265,P-02755,Al-Taifi,Yassir,1971-05-10,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Yassir_Al-Taifi
266,P-11032,Al-Talyani,Adnan,1964-10-30,0,0,0,0,1,1,1990,https://en.wikipedia.org/wiki/Adnan_Al_Talyani
267,P-93173,Al-Tambakti,Hassan,1999-02-09,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Hassan_Al-Tambakti
268,P-21692,Al-Tarabulsi,Ahmed,1947-03-22,0,1,0,0,0,1,1982,https://en.wikipedia.org/wiki/Ahmed_Al-Tarabulsi
269,P-20886,Al-Temyat,Nawaf,1976-06-28,0,0,0,1,0,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Nawaf_Al-Temyat
270,P-12568,Al-Thagafi,Mansour,1979-01-14,0,0,1,0,0,1,2002,https://en.wikipedia.org/wiki/Mansour_Al-Thagafi
271,P-30161,Al-Thunayan,Yousuf,1963-11-18,0,0,0,1,0,1,1998,https://en.wikipedia.org/wiki/Yousuf_Al-Thunayan
272,P-75813,Al-Waked,Abdullah,1975-09-29,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Abdullah_Al-Waked
273,P-00683,Al-Yami,Al Hasan,1972-08-21,0,0,0,0,1,1,2002,https://en.wikipedia.org/wiki/Al_Hasan_Al-Yami
274,P-57100,Alaaeldin,Ahmed,1993-01-31,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Ahmed_Alaaeldin
275,P-30493,Aladzhov,Stefan,1947-10-18,0,0,1,0,0,2,"1970, 1974",https://en.wikipedia.org/wiki/Stefan_Aladzhov
276,P-35111,Alagich,Dianne,1979-05-12,1,0,1,0,0,3,"1999, 2003, 2007",https://en.wikipedia.org/wiki/Dianne_Alagich
277,P-50217,Alaoui,Ahmed,1949-01-01,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Ahmed_Alaoui
278,P-62567,Alaoui,Zakaria,1966-06-17,0,1,0,0,0,1,1994,https://en.wikipedia.org/wiki/Zakaria_Alaoui
279,P-01416,Alba,Jordi,1989-03-21,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Jordi_Alba
280,P-32516,Albarracín,Ernesto,1907-09-25,0,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Ernesto_Albarrac%C3%ADn
281,P-21683,Albelda,David,1977-09-01,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/David_Albelda
282,P-21188,Albert,Flórián,1941-09-15,0,0,0,1,1,2,"1962, 1966","https://en.wikipedia.org/wiki/Fl%C3%B3ri%C3%A1n_Albert,_Sr."
283,P-43307,Albert,Philippe,1967-08-10,0,0,1,0,0,2,"1990, 1994",https://en.wikipedia.org/wiki/Philippe_Albert
284,P-87231,Albertini,Demetrio,1971-08-23,0,0,0,1,0,2,"1994, 1998",https://en.wikipedia.org/wiki/Demetrio_Albertini
285,P-25829,Alberto,Carlos,1944-07-17,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Carlos_Alberto_Torres
286,P-70569,Alberto,Julio,1958-10-07,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Julio_Alberto
287,P-73673,Albertosi,Enrico,1939-11-02,0,1,0,0,0,4,"1962, 1966, 1970, 1974",https://en.wikipedia.org/wiki/Enrico_Albertosi
288,P-24647,Albiol,Raúl,1985-09-04,0,0,1,0,0,2,"2010, 2014",https://en.wikipedia.org/wiki/Ra%C3%BAl_Albiol
289,P-39517,Albiston,Arthur,1957-07-14,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Arthur_Albiston
290,P-75764,Albornoz,Miiko,1990-11-30,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Miiko_Albornoz
291,P-43807,Alborta,Mario,1910-09-19,0,0,0,0,1,1,1930,https://en.wikipedia.org/wiki/Mario_Alborta
292,P-82536,Albrecht,Ernst,1907-11-12,0,0,0,1,0,1,1934,https://en.wikipedia.org/wiki/Ernst_Albrecht_(footballer)
293,P-06647,Albrecht,Milan,1950-07-16,0,0,0,0,1,1,1970,https://en.wikipedia.org/wiki/Milan_Albrecht
294,P-27099,Albrecht,Rafael,1941-08-23,0,0,1,1,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Rafael_Albrecht
295,P-59999,Albright,Chris,1979-01-14,0,0,1,0,0,1,2006,https://en.wikipedia.org/wiki/Chris_Albright
296,P-76189,Albu,Gheorghe,1909-09-12,0,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Gheorghe_Albu
297,P-87859,Alcaraz,Antolín,1982-07-30,0,0,1,0,0,1,2010,https://en.wikipedia.org/wiki/Antol%C3%ADn_Alcaraz
298,P-34547,Alcaraz,Francisco,1960-10-04,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Francisco_Alcaraz_(footballer)
299,P-09225,Alcazar,Joseph,1911-06-15,0,0,0,0,1,1,1934,https://en.wikipedia.org/wiki/Joseph_Alcazar
300,P-66524,Alcindo,not applicable,1945-12-16,0,0,0,0,1,1,1966,https://en.wikipedia.org/wiki/Alcindo_Martha_de_Freitas
301,P-56505,Aldair,not applicable,1965-11-30,0,0,1,0,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Aldair
302,P-70547,Alderweireld,Toby,1989-03-02,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Toby_Alderweireld
303,P-42603,Aldridge,John,1958-09-18,0,0,0,0,1,2,"1990, 1994",https://en.wikipedia.org/wiki/John_Aldridge
304,P-86677,Aleinikov,Sergei,1961-11-07,0,0,0,1,0,2,"1986, 1990",https://en.wikipedia.org/wiki/Sergei_Aleinikov
305,P-80210,Alejandrez,Juan Manuel,1944-05-17,0,0,1,0,0,1,1970,https://en.wikipedia.org/wiki/Juan_Manuel_Alejandrez
306,P-96679,Aleksandrov,Petar,1962-12-07,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Petar_Aleksandrov
307,P-76896,Alemão,not applicable,1961-11-22,0,0,0,1,0,2,"1986, 1990","https://en.wikipedia.org/wiki/Alem%C3%A3o_(footballer,_born_1961)"
308,P-82861,Alenemeh,Ahmad,1982-10-10,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Ahmad_Alenemeh
309,P-51792,Alenichev,Dmitri,1972-10-20,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Dmitri_Alenichev
310,P-76817,Alexander,Lee,1991-09-23,1,1,0,0,0,1,2019,https://en.wikipedia.org/wiki/Lee_Alexander_(footballer)
311,P-05318,Alexander-Arnold,Trent,1998-10-07,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Trent_Alexander-Arnold
312,P-42808,Alexandersson,Niclas,1971-12-29,0,0,0,1,0,2,"2002, 2006",https://en.wikipedia.org/wiki/Niclas_Alexandersson
313,P-80966,Alexandris,Alexis,1968-10-21,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Alexis_Alexandris
314,P-22433,Alexanko,José Ramón,1956-05-19,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Jos%C3%A9_Ram%C3%B3n_Alexanko
315,P-20597,Alexiou,Alexis,1963-09-08,0,0,1,0,0,1,1994,https://en.wikipedia.org/wiki/Alexandros_Alexiou
316,P-98623,Alexoudis,Alexis,1972-06-20,0,0,0,0,1,1,1994,https://en.wikipedia.org/wiki/Alexis_Alexoudis
317,P-21488,Alfaro,Mauricio,1956-02-13,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Mauricio_Alfaro
318,P-82853,Alfaro,Wardy,1977-12-31,0,1,0,0,0,1,2006,https://en.wikipedia.org/wiki/Wardy_Alfaro
319,P-00034,Alfonso,not applicable,1972-09-26,0,0,0,0,1,1,1998,https://en.wikipedia.org/wiki/Alfonso_P%C3%A9rez
320,P-83086,Alfredo,not applicable,1920-01-01,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/Alfredo_Ramos_dos_Santos
321,P-93949,Alfredo,not applicable,1924-10-27,0,0,1,0,0,1,1954,https://en.wikipedia.org/wiki/Alfredo_Ramos_(Brazilian_footballer)
322,P-06277,Alfredo,not applicable,1946-10-18,0,0,1,0,0,1,1974,https://en.wikipedia.org/wiki/Alfredo_Mostarda_Filho
323,P-11079,Algarañaz,Víctor Celestino,1926-04-06,0,0,0,0,1,1,1950,https://en.wikipedia.org/wiki/V%C3%ADctor_Celestino_Algara%C3%B1az
324,P-01930,Ali,Almoez,1996-08-19,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Almoez_Ali
325,P-32244,Ali,Jamal,1956-02-02,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Jamal_Ali
326,P-09384,Aline,not applicable,1982-07-06,1,1,0,0,0,1,2019,"https://en.wikipedia.org/wiki/Aline_(footballer,_born_1989)"
327,P-84724,Aline,not applicable,1982-07-06,1,0,1,0,0,2,"2007, 2011",https://en.wikipedia.org/wiki/Aline_Pellegrino
328,P-67549,Alisa,Rukpinij,1995-02-02,1,0,0,0,1,1,2015,https://en.wikipedia.org/wiki/Alisa_Rukpinij
329,P-21531,Alisson,not applicable,1992-10-02,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Alisson
330,P-76590,Alkorta,Rafael,1968-09-16,0,0,1,0,0,3,"1990, 1994, 1998",https://en.wikipedia.org/wiki/Rafael_Alkorta
331,P-85841,Allahverdi,Javad,1954-07-16,0,0,1,0,0,1,1978,https://en.wikipedia.org/wiki/Javad_Allahverdi
332,P-72460,Allan,Thomson,1946-10-05,0,1,0,0,0,1,1974,https://en.wikipedia.org/wiki/Thomson_Allan
333,P-56076,Allawi,Karim,1960-04-01,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Karim_Allawi
334,P-08949,Allawi,Khalil,1958-09-06,0,0,1,0,0,1,1986,https://en.wikipedia.org/wiki/Khalil_Allawi
335,P-45212,Allbäck,Marcus,1973-07-05,0,0,0,0,1,2,"2002, 2006",https://en.wikipedia.org/wiki/Marcus_Allb%C3%A4ck
336,P-71223,Allchurch,Ivor,1929-10-16,0,0,0,0,1,1,1958,https://en.wikipedia.org/wiki/Ivor_Allchurch
337,P-00452,Allchurch,Len,1933-09-12,0,0,0,1,0,1,1958,https://en.wikipedia.org/wiki/Len_Allchurch
338,P-22402,Allemandi,Luigi,1903-11-18,0,0,1,0,0,1,1934,https://en.wikipedia.org/wiki/Luigi_Allemandi
339,P-14618,Allemann,Anton,1936-01-06,0,0,0,1,0,1,1962,https://en.wikipedia.org/wiki/Anton_Allemann
340,P-71588,Allemann,Willy,1942-06-10,0,0,1,0,0,1,1966,https://en.wikipedia.org/wiki/Willy_Allemann
341,P-92761,Allen,Joe,1990-03-14,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Joe_Allen
342,P-86560,Allen,Teigen,1994-02-12,1,0,1,0,0,2,"2011, 2019",https://en.wikipedia.org/wiki/Teigen_Allen
343,P-45540,Allentoft,Bettina,1973-11-16,1,0,1,0,0,1,1995,https://en.wikipedia.org/wiki/Bettina_Allentoft
344,P-60374,Alleway,Laura,1989-11-28,1,0,1,0,0,2,"2011, 2015",https://en.wikipedia.org/wiki/Laura_Brock
345,P-65532,Allgöwer,Karl,1957-01-05,0,0,0,1,0,1,1986,https://en.wikipedia.org/wiki/Karl_Allg%C3%B6wer
346,P-83363,Alli,Dele,1996-04-11,0,0,0,1,0,1,2018,https://en.wikipedia.org/wiki/Dele_Alli
347,P-13711,Allmann,Amy,1965-03-25,1,1,0,0,0,1,1991,https://en.wikipedia.org/wiki/Amy_Griffin
348,P-95392,Allofs,Klaus,1956-12-05,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Klaus_Allofs
349,P-17092,Allofs,Thomas,1959-11-17,0,0,0,0,1,1,1982,https://en.wikipedia.org/wiki/Thomas_Allofs
350,P-56659,Almada,Thiago,2001-04-26,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Thiago_Almada
351,P-60080,Almaraz,Bárbara,1979-05-04,1,0,1,0,0,1,1999,https://en.wikipedia.org/wiki/B%C3%A1rbara_Almaraz
352,P-82027,Almeida,Analía,1985-08-19,1,0,0,0,1,1,2007,https://en.wikipedia.org/wiki/Anal%C3%ADa_Almeida
353,P-75772,Almeida,André,1990-09-10,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/Andr%C3%A9_Almeida
354,P-14428,Almeida,Hugo,1984-05-23,0,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Hugo_Almeida
355,P-63886,Almeida,not applicable,1910-12-02,0,0,0,0,1,1,1934,"https://en.wikipedia.org/wiki/Bahia_(footballer,_born_1910)"
356,P-88203,Almeyda,Matías,1973-12-21,0,0,0,1,0,2,"1998, 2002",https://en.wikipedia.org/wiki/Mat%C3%ADas_Almeyda
357,P-17215,Almgren,Erik,1908-01-28,0,0,0,1,0,1,1938,https://en.wikipedia.org/wiki/Erik_Almgren
358,P-83449,Almirón,Sergio,1958-11-18,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Sergio_Omar_Almir%C3%B3n
359,P-84240,Almond,Bobby,1951-04-16,0,0,1,0,0,1,1982,https://en.wikipedia.org/wiki/Bobby_Almond
360,P-63567,Alnoudji,Nicolas,1979-12-09,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Nicolas_Alnoudji
361,P-59039,Aloisi,John,1976-02-05,0,0,0,0,1,1,2006,https://en.wikipedia.org/wiki/John_Aloisi
362,P-18120,Alonso,Faustino,1961-02-15,0,0,0,0,1,1,1986,https://en.wikipedia.org/wiki/Faustino_Alonso
363,P-80682,Alonso,Gabriel,1923-11-09,0,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Gabriel_Alonso
364,P-44317,Alonso,Norberto,1953-01-04,0,0,0,1,0,1,1978,https://en.wikipedia.org/wiki/Norberto_Alonso
365,P-40490,Alonso,Periko,1953-02-01,0,0,0,1,0,1,1982,https://en.wikipedia.org/wiki/Miguel_%C3%81ngel_Alonso
366,P-73924,Alonso,Xabi,1981-11-25,0,0,0,1,0,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Xabi_Alonso
367,P-23003,Alonzo,Juan,1911-06-24,0,0,0,0,1,1,1938,https://en.wikipedia.org/wiki/Juan_Alonzo
368,P-31090,Alston,Adrian,1949-02-06,0,0,0,0,1,1,1974,https://en.wikipedia.org/wiki/Adrian_Alston
369,P-60629,Altafini,José,1938-07-24,0,0,0,0,1,2,"1958, 1962",https://en.wikipedia.org/wiki/Jos%C3%A9_Altafini
370,P-58585,Altair,not applicable,1938-01-21,0,0,1,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Altair_Gomes_de_Figueiredo
371,P-07475,Altidore,Jozy,1989-11-06,0,0,0,0,1,2,"2010, 2014",https://en.wikipedia.org/wiki/Jozy_Altidore
372,P-46574,Altobelli,Alessandro,1955-11-28,0,0,0,0,1,2,"1982, 1986",https://en.wikipedia.org/wiki/Alessandro_Altobelli
373,P-38733,Aluko,Eniola,1987-02-21,1,0,0,0,1,3,"2007, 2011, 2015",https://en.wikipedia.org/wiki/Eniola_Aluko
374,P-64086,Alvarado,Emily,1998-06-09,1,1,0,0,0,1,2015,https://en.wikipedia.org/wiki/Emily_Alvarado
375,P-03616,Alvarado,Esteban,1989-04-28,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Esteban_Alvarado
376,P-32687,Alvarado,Katherine,1991-04-11,1,0,0,1,0,1,2015,https://en.wikipedia.org/wiki/Katherine_Alvarado
377,P-70528,Alvarado,Mónica,1991-01-11,1,0,1,1,0,2,"2011, 2015",https://en.wikipedia.org/wiki/M%C3%B3nica_Alvarado
378,P-73491,Alvarado,Roberto,1998-09-07,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Roberto_Alvarado
379,P-87796,Alvarenga,Guido,1970-08-24,0,0,0,1,0,1,2002,https://en.wikipedia.org/wiki/Guido_Alvarenga
380,P-97689,Álvarez,Édgar,1980-01-09,0,0,0,1,0,1,2010,https://en.wikipedia.org/wiki/%C3%89dgar_%C3%81lvarez
381,P-26546,Álvarez,Edson,1997-10-24,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Edson_%C3%81lvarez
382,P-89353,Álvarez,Eliseo,1940-08-09,0,0,1,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Eliseo_%C3%81lvarez
383,P-36059,Álvarez,Emilio,1939-02-10,0,0,1,0,0,2,"1962, 1966",https://en.wikipedia.org/wiki/Emilio_%C3%81lvarez_(Uruguayan_footballer)
384,P-19776,Álvarez,Julián,2000-01-31,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Juli%C3%A1n_%C3%81lvarez_(footballer)
385,P-09058,Álvarez,Kevin,1999-01-15,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Kevin_%C3%81lvarez_(footballer,_born_1999)"
386,P-10890,Álvarez,Leonel,1965-07-29,0,0,0,1,0,2,"1990, 1994","https://en.wikipedia.org/wiki/Leonel_%C3%81lvarez_(footballer,_born_1965)"
387,P-58741,Álvarez,Ricky,1988-04-12,0,0,0,1,0,1,2014,https://en.wikipedia.org/wiki/Ricky_%C3%81lvarez
388,P-86404,Álvarez Balanta,Éder,1993-02-28,0,0,1,0,0,1,2014,https://en.wikipedia.org/wiki/%C3%89der_%C3%81lvarez_Balanta
389,P-09739,Álvarez Jiménez,Manuel,1928-05-23,0,0,1,0,0,1,1950,https://en.wikipedia.org/wiki/Manuel_%C3%81lvarez_Jim%C3%A9nez
390,P-20634,Alvariza,Karina,1976-04-11,1,0,0,0,1,1,2003,https://en.wikipedia.org/wiki/Karina_Alvariza
