key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,team_id,team_name,team_code,opponent_id,opponent_name,opponent_code,home_team,away_team,goals_for,goals_against,goal_differential,extra_time,penalty_shootout,penalties_for,penalties_against,result,win,lose,draw
93,WC-1938,1938 FIFA Men's World Cup,M-1938-12,Italy vs France,quarter-finals,not applicable,0,1,0,0,1938-06-12,17:00,S-069,Stade Olympique de Colombes,Paris,France,T-41,Italy,ITA,T-30,France,FRA,1,0,3,1,2,0,0,0,0,win,1,0,0
94,WC-1938,1938 FIFA Men's World Cup,M-1938-12,Italy vs France,quarter-finals,not applicable,0,1,0,0,1938-06-12,17:00,S-069,Stade Olympique de Colombes,Paris,France,T-30,France,FRA,T-41,Italy,ITA,0,1,1,3,-2,0,0,0,0,lose,0,1,0
95,WC-1938,1938 FIFA Men's World Cup,M-1938-13,Sweden vs Cuba,quarter-finals,not applicable,0,1,0,0,1938-06-12,17:00,S-055,Stade du Fort Carré,Antibes,France,T-74,Sweden,SWE,T-19,Cuba,CUB,1,0,8,0,8,0,0,0,0,win,1,0,0
96,WC-1938,1938 FIFA Men's World Cup,M-1938-13,Sweden vs Cuba,quarter-finals,not applicable,0,1,0,0,1938-06-12,17:00,S-055,Stade du Fort Carré,Antibes,France,T-19,Cuba,CUB,T-74,Sweden,SWE,0,1,0,8,-8,0,0,0,0,lose,0,1,0
97,WC-1938,1938 FIFA Men's World Cup,M-1938-14,Brazil vs Czechoslovakia,quarter-finals,not applicable,0,1,0,1,1938-06-14,18:00,S-056,Stade du Parc Lescure,Bordeaux,France,T-09,Brazil,BRA,T-21,Czechoslovakia,CSK,1,0,2,1,1,0,0,0,0,win,1,0,0
98,WC-1938,1938 FIFA Men's World Cup,M-1938-14,Brazil vs Czechoslovakia,quarter-finals,not applicable,0,1,0,1,1938-06-14,18:00,S-056,Stade du Parc Lescure,Bordeaux,France,T-21,Czechoslovakia,CSK,T-09,Brazil,BRA,0,1,1,2,-1,0,0,0,0,lose,0,1,0
99,WC-1938,1938 FIFA Men's World Cup,M-1938-15,Hungary vs Sweden,semi-finals,not applicable,0,1,0,0,1938-06-16,18:00,S-068,Parc des Princes,Paris,France,T-36,Hungary,HUN,T-74,Sweden,SWE,1,0,5,1,4,0,0,0,0,win,1,0,0
100,WC-1938,1938 FIFA Men's World Cup,M-1938-15,Hungary vs Sweden,semi-finals,not applicable,0,1,0,0,1938-06-16,18:00,S-068,Parc des Princes,Paris,France,T-74,Sweden,SWE,T-36,Hungary,HUN,0,1,1,5,-4,0,0,0,0,lose,0,1,0
101,WC-1938,1938 FIFA Men's World Cup,M-1938-16,Italy vs Brazil,semi-finals,not applicable,0,1,0,0,1938-06-16,18:00,S-064,Stade Vélodrome,Marseille,France,T-41,Italy,ITA,T-09,Brazil,BRA,1,0,2,1,1,0,0,0,0,win,1,0,0
102,WC-1938,1938 FIFA Men's World Cup,M-1938-16,Italy vs Brazil,semi-finals,not applicable,0,1,0,0,1938-06-16,18:00,S-064,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-41,Italy,ITA,0,1,1,2,-1,0,0,0,0,lose,0,1,0
103,WC-1938,1938 FIFA Men's World Cup,M-1938-17,Brazil vs Sweden,third-place match,not applicable,0,1,0,0,1938-06-19,17:00,S-056,Stade du Parc Lescure,Bordeaux,France,T-09,Brazil,BRA,T-74,Sweden,SWE,1,0,4,2,2,0,0,0,0,win,1,0,0
104,WC-1938,1938 FIFA Men's World Cup,M-1938-17,Brazil vs Sweden,third-place match,not applicable,0,1,0,0,1938-06-19,17:00,S-056,Stade du Parc Lescure,Bordeaux,France,T-74,Sweden,SWE,T-09,Brazil,BRA,0,1,2,4,-2,0,0,0,0,lose,0,1,0
105,WC-1938,1938 FIFA Men's World Cup,M-1938-18,Italy vs Hungary,final,not applicable,0,1,0,0,1938-06-19,17:00,S-069,Stade Olympique de Colombes,Paris,France,T-41,Italy,ITA,T-36,Hungary,HUN,1,0,4,2,2,0,0,0,0,win,1,0,0
106,WC-1938,1938 FIFA Men's World Cup,M-1938-18,Italy vs Hungary,final,not applicable,0,1,0,0,1938-06-19,17:00,S-069,Stade Olympique de Colombes,Paris,France,T-36,Hungary,HUN,T-41,Italy,ITA,0,1,2,4,-2,0,0,0,0,lose,0,1,0
107,WC-1950,1950 FIFA Men's World Cup,M-1950-01,Brazil vs Mexico,group stage,Group 1,1,0,0,0,1950-06-24,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-46,Mexico,MEX,1,0,4,0,4,0,0,0,0,win,1,0,0
108,WC-1950,1950 FIFA Men's World Cup,M-1950-01,Brazil vs Mexico,group stage,Group 1,1,0,0,0,1950-06-24,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-46,Mexico,MEX,T-09,Brazil,BRA,0,1,0,4,-4,0,0,0,0,lose,0,1,0
109,WC-1950,1950 FIFA Men's World Cup,M-1950-02,Yugoslavia vs Switzerland,group stage,Group 1,1,0,0,0,1950-06-25,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-87,Yugoslavia,YUG,T-75,Switzerland,CHE,1,0,3,0,3,0,0,0,0,win,1,0,0
110,WC-1950,1950 FIFA Men's World Cup,M-1950-02,Yugoslavia vs Switzerland,group stage,Group 1,1,0,0,0,1950-06-25,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-75,Switzerland,CHE,T-87,Yugoslavia,YUG,0,1,0,3,-3,0,0,0,0,lose,0,1,0
111,WC-1950,1950 FIFA Men's World Cup,M-1950-03,England vs Chile,group stage,Group 2,1,0,0,0,1950-06-25,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-28,England,ENG,T-13,Chile,CHL,1,0,2,0,2,0,0,0,0,win,1,0,0
112,WC-1950,1950 FIFA Men's World Cup,M-1950-03,England vs Chile,group stage,Group 2,1,0,0,0,1950-06-25,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-13,Chile,CHL,T-28,England,ENG,0,1,0,2,-2,0,0,0,0,lose,0,1,0
113,WC-1950,1950 FIFA Men's World Cup,M-1950-04,Spain vs United States,group stage,Group 2,1,0,0,0,1950-06-25,15:00,S-012,Estádio Vila Capanema,Curitiba,Brazil,T-73,Spain,ESP,T-83,United States,USA,1,0,3,1,2,0,0,0,0,win,1,0,0
114,WC-1950,1950 FIFA Men's World Cup,M-1950-04,Spain vs United States,group stage,Group 2,1,0,0,0,1950-06-25,15:00,S-012,Estádio Vila Capanema,Curitiba,Brazil,T-83,United States,USA,T-73,Spain,ESP,0,1,1,3,-2,0,0,0,0,lose,0,1,0
115,WC-1950,1950 FIFA Men's World Cup,M-1950-05,Sweden vs Italy,group stage,Group 3,1,0,0,0,1950-06-25,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-74,Sweden,SWE,T-41,Italy,ITA,1,0,3,2,1,0,0,0,0,win,1,0,0
116,WC-1950,1950 FIFA Men's World Cup,M-1950-05,Sweden vs Italy,group stage,Group 3,1,0,0,0,1950-06-25,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-41,Italy,ITA,T-74,Sweden,SWE,0,1,2,3,-1,0,0,0,0,lose,0,1,0
117,WC-1950,1950 FIFA Men's World Cup,M-1950-06,Brazil vs Switzerland,group stage,Group 1,1,0,0,0,1950-06-28,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-09,Brazil,BRA,T-75,Switzerland,CHE,1,0,2,2,0,0,0,0,0,draw,0,0,1
118,WC-1950,1950 FIFA Men's World Cup,M-1950-06,Brazil vs Switzerland,group stage,Group 1,1,0,0,0,1950-06-28,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-75,Switzerland,CHE,T-09,Brazil,BRA,0,1,2,2,0,0,0,0,0,draw,0,0,1
119,WC-1950,1950 FIFA Men's World Cup,M-1950-07,Yugoslavia vs Mexico,group stage,Group 1,1,0,0,0,1950-06-28,15:00,S-017,Estádio dos Eucaliptos,Porto Alegre,Brazil,T-87,Yugoslavia,YUG,T-46,Mexico,MEX,1,0,4,1,3,0,0,0,0,win,1,0,0
120,WC-1950,1950 FIFA Men's World Cup,M-1950-07,Yugoslavia vs Mexico,group stage,Group 1,1,0,0,0,1950-06-28,15:00,S-017,Estádio dos Eucaliptos,Porto Alegre,Brazil,T-46,Mexico,MEX,T-87,Yugoslavia,YUG,0,1,1,4,-3,0,0,0,0,lose,0,1,0
121,WC-1950,1950 FIFA Men's World Cup,M-1950-08,Spain vs Chile,group stage,Group 2,1,0,0,0,1950-06-29,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-73,Spain,ESP,T-13,Chile,CHL,1,0,2,0,2,0,0,0,0,win,1,0,0
122,WC-1950,1950 FIFA Men's World Cup,M-1950-08,Spain vs Chile,group stage,Group 2,1,0,0,0,1950-06-29,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-13,Chile,CHL,T-73,Spain,ESP,0,1,0,2,-2,0,0,0,0,lose,0,1,0
123,WC-1950,1950 FIFA Men's World Cup,M-1950-09,United States vs England,group stage,Group 2,1,0,0,0,1950-06-29,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-83,United States,USA,T-28,England,ENG,1,0,1,0,1,0,0,0,0,win,1,0,0
124,WC-1950,1950 FIFA Men's World Cup,M-1950-09,United States vs England,group stage,Group 2,1,0,0,0,1950-06-29,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-28,England,ENG,T-83,United States,USA,0,1,0,1,-1,0,0,0,0,lose,0,1,0
125,WC-1950,1950 FIFA Men's World Cup,M-1950-10,Sweden vs Paraguay,group stage,Group 3,1,0,0,0,1950-06-29,15:30,S-012,Estádio Vila Capanema,Curitiba,Brazil,T-74,Sweden,SWE,T-55,Paraguay,PRY,1,0,2,2,0,0,0,0,0,draw,0,0,1
126,WC-1950,1950 FIFA Men's World Cup,M-1950-10,Sweden vs Paraguay,group stage,Group 3,1,0,0,0,1950-06-29,15:30,S-012,Estádio Vila Capanema,Curitiba,Brazil,T-55,Paraguay,PRY,T-74,Sweden,SWE,0,1,2,2,0,0,0,0,0,draw,0,0,1
127,WC-1950,1950 FIFA Men's World Cup,M-1950-11,Brazil vs Yugoslavia,group stage,Group 1,1,0,0,0,1950-07-01,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-87,Yugoslavia,YUG,1,0,2,0,2,0,0,0,0,win,1,0,0
128,WC-1950,1950 FIFA Men's World Cup,M-1950-11,Brazil vs Yugoslavia,group stage,Group 1,1,0,0,0,1950-07-01,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-87,Yugoslavia,YUG,T-09,Brazil,BRA,0,1,0,2,-2,0,0,0,0,lose,0,1,0
129,WC-1950,1950 FIFA Men's World Cup,M-1950-12,Chile vs United States,group stage,Group 2,1,0,0,0,1950-07-02,15:00,S-019,Estádio Ilha do Retiro,Recife,Brazil,T-13,Chile,CHL,T-83,United States,USA,1,0,5,2,3,0,0,0,0,win,1,0,0
130,WC-1950,1950 FIFA Men's World Cup,M-1950-12,Chile vs United States,group stage,Group 2,1,0,0,0,1950-07-02,15:00,S-019,Estádio Ilha do Retiro,Recife,Brazil,T-83,United States,USA,T-13,Chile,CHL,0,1,2,5,-3,0,0,0,0,lose,0,1,0
131,WC-1950,1950 FIFA Men's World Cup,M-1950-13,Spain vs England,group stage,Group 2,1,0,0,0,1950-07-02,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-73,Spain,ESP,T-28,England,ENG,1,0,1,0,1,0,0,0,0,win,1,0,0
132,WC-1950,1950 FIFA Men's World Cup,M-1950-13,Spain vs England,group stage,Group 2,1,0,0,0,1950-07-02,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-28,England,ENG,T-73,Spain,ESP,0,1,0,1,-1,0,0,0,0,lose,0,1,0
133,WC-1950,1950 FIFA Men's World Cup,M-1950-14,Italy vs Paraguay,group stage,Group 3,1,0,0,0,1950-07-02,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-41,Italy,ITA,T-55,Paraguay,PRY,1,0,2,0,2,0,0,0,0,win,1,0,0
134,WC-1950,1950 FIFA Men's World Cup,M-1950-14,Italy vs Paraguay,group stage,Group 3,1,0,0,0,1950-07-02,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-55,Paraguay,PRY,T-41,Italy,ITA,0,1,0,2,-2,0,0,0,0,lose,0,1,0
135,WC-1950,1950 FIFA Men's World Cup,M-1950-15,Uruguay vs Bolivia,group stage,Group 4,1,0,0,0,1950-07-02,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-84,Uruguay,URY,T-07,Bolivia,BOL,1,0,8,0,8,0,0,0,0,win,1,0,0
136,WC-1950,1950 FIFA Men's World Cup,M-1950-15,Uruguay vs Bolivia,group stage,Group 4,1,0,0,0,1950-07-02,15:00,S-007,Estádio Independência,Belo Horizonte,Brazil,T-07,Bolivia,BOL,T-84,Uruguay,URY,0,1,0,8,-8,0,0,0,0,lose,0,1,0
137,WC-1950,1950 FIFA Men's World Cup,M-1950-16,Switzerland vs Mexico,group stage,Group 1,1,0,0,0,1950-07-02,15:40,S-017,Estádio dos Eucaliptos,Porto Alegre,Brazil,T-75,Switzerland,CHE,T-46,Mexico,MEX,1,0,2,1,1,0,0,0,0,win,1,0,0
138,WC-1950,1950 FIFA Men's World Cup,M-1950-16,Switzerland vs Mexico,group stage,Group 1,1,0,0,0,1950-07-02,15:40,S-017,Estádio dos Eucaliptos,Porto Alegre,Brazil,T-46,Mexico,MEX,T-75,Switzerland,CHE,0,1,1,2,-1,0,0,0,0,lose,0,1,0
139,WC-1950,1950 FIFA Men's World Cup,M-1950-17,Brazil vs Sweden,final round,not applicable,1,0,0,0,1950-07-09,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-74,Sweden,SWE,1,0,7,1,6,0,0,0,0,win,1,0,0
140,WC-1950,1950 FIFA Men's World Cup,M-1950-17,Brazil vs Sweden,final round,not applicable,1,0,0,0,1950-07-09,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-74,Sweden,SWE,T-09,Brazil,BRA,0,1,1,7,-6,0,0,0,0,lose,0,1,0
141,WC-1950,1950 FIFA Men's World Cup,M-1950-18,Uruguay vs Spain,final round,not applicable,1,0,0,0,1950-07-09,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-84,Uruguay,URY,T-73,Spain,ESP,1,0,2,2,0,0,0,0,0,draw,0,0,1
142,WC-1950,1950 FIFA Men's World Cup,M-1950-18,Uruguay vs Spain,final round,not applicable,1,0,0,0,1950-07-09,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-73,Spain,ESP,T-84,Uruguay,URY,0,1,2,2,0,0,0,0,0,draw,0,0,1
143,WC-1950,1950 FIFA Men's World Cup,M-1950-19,Brazil vs Spain,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-73,Spain,ESP,1,0,6,1,5,0,0,0,0,win,1,0,0
144,WC-1950,1950 FIFA Men's World Cup,M-1950-19,Brazil vs Spain,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-73,Spain,ESP,T-09,Brazil,BRA,0,1,1,6,-5,0,0,0,0,lose,0,1,0
145,WC-1950,1950 FIFA Men's World Cup,M-1950-20,Uruguay vs Sweden,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-84,Uruguay,URY,T-74,Sweden,SWE,1,0,3,2,1,0,0,0,0,win,1,0,0
146,WC-1950,1950 FIFA Men's World Cup,M-1950-20,Uruguay vs Sweden,final round,not applicable,1,0,0,0,1950-07-13,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-74,Sweden,SWE,T-84,Uruguay,URY,0,1,2,3,-1,0,0,0,0,lose,0,1,0
147,WC-1950,1950 FIFA Men's World Cup,M-1950-21,Sweden vs Spain,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-74,Sweden,SWE,T-73,Spain,ESP,1,0,3,1,2,0,0,0,0,win,1,0,0
148,WC-1950,1950 FIFA Men's World Cup,M-1950-21,Sweden vs Spain,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-023,Estádio do Pacaembu,São Paulo,Brazil,T-73,Spain,ESP,T-74,Sweden,SWE,0,1,1,3,-2,0,0,0,0,lose,0,1,0
149,WC-1950,1950 FIFA Men's World Cup,M-1950-22,Uruguay vs Brazil,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-84,Uruguay,URY,T-09,Brazil,BRA,1,0,2,1,1,0,0,0,0,win,1,0,0
150,WC-1950,1950 FIFA Men's World Cup,M-1950-22,Uruguay vs Brazil,final round,not applicable,1,0,0,0,1950-07-16,15:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-09,Brazil,BRA,T-84,Uruguay,URY,0,1,1,2,-1,0,0,0,0,lose,0,1,0
151,WC-1954,1954 FIFA Men's World Cup,M-1954-01,Brazil vs Mexico,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-213,Charmilles Stadium,Geneva,Switzerland,T-09,Brazil,BRA,T-46,Mexico,MEX,1,0,5,0,5,0,0,0,0,win,1,0,0
152,WC-1954,1954 FIFA Men's World Cup,M-1954-01,Brazil vs Mexico,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-213,Charmilles Stadium,Geneva,Switzerland,T-46,Mexico,MEX,T-09,Brazil,BRA,0,1,0,5,-5,0,0,0,0,lose,0,1,0
153,WC-1954,1954 FIFA Men's World Cup,M-1954-02,Yugoslavia vs France,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-214,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-87,Yugoslavia,YUG,T-30,France,FRA,1,0,1,0,1,0,0,0,0,win,1,0,0
154,WC-1954,1954 FIFA Men's World Cup,M-1954-02,Yugoslavia vs France,group stage,Group 1,1,0,0,0,1954-06-16,18:00,S-214,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-30,France,FRA,T-87,Yugoslavia,YUG,0,1,0,1,-1,0,0,0,0,lose,0,1,0
155,WC-1954,1954 FIFA Men's World Cup,M-1954-03,Austria vs Scotland,group stage,Group 3,1,0,0,0,1954-06-16,18:00,S-216,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-64,Scotland,SCO,1,0,1,0,1,0,0,0,0,win,1,0,0
156,WC-1954,1954 FIFA Men's World Cup,M-1954-03,Austria vs Scotland,group stage,Group 3,1,0,0,0,1954-06-16,18:00,S-216,Hardturm Stadium,Zürich,Switzerland,T-64,Scotland,SCO,T-05,Austria,AUT,0,1,0,1,-1,0,0,0,0,lose,0,1,0
157,WC-1954,1954 FIFA Men's World Cup,M-1954-04,Uruguay vs Czechoslovakia,group stage,Group 3,1,0,0,0,1954-06-16,18:00,S-212,Wankdorf Stadium,Bern,Switzerland,T-84,Uruguay,URY,T-21,Czechoslovakia,CSK,1,0,2,0,2,0,0,0,0,win,1,0,0
158,WC-1954,1954 FIFA Men's World Cup,M-1954-04,Uruguay vs Czechoslovakia,group stage,Group 3,1,0,0,0,1954-06-16,18:00,S-212,Wankdorf Stadium,Bern,Switzerland,T-21,Czechoslovakia,CSK,T-84,Uruguay,URY,0,1,0,2,-2,0,0,0,0,lose,0,1,0
159,WC-1954,1954 FIFA Men's World Cup,M-1954-05,Switzerland vs Italy,group stage,Group 4,1,0,0,0,1954-06-17,17:50,S-214,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-75,Switzerland,CHE,T-41,Italy,ITA,1,0,2,1,1,0,0,0,0,win,1,0,0
160,WC-1954,1954 FIFA Men's World Cup,M-1954-05,Switzerland vs Italy,group stage,Group 4,1,0,0,0,1954-06-17,17:50,S-214,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-41,Italy,ITA,T-75,Switzerland,CHE,0,1,1,2,-1,0,0,0,0,lose,0,1,0
161,WC-1954,1954 FIFA Men's World Cup,M-1954-06,Hungary vs South Korea,group stage,Group 2,1,0,0,0,1954-06-17,18:00,S-216,Hardturm Stadium,Zürich,Switzerland,T-36,Hungary,HUN,T-71,South Korea,KOR,1,0,9,0,9,0,0,0,0,win,1,0,0
162,WC-1954,1954 FIFA Men's World Cup,M-1954-06,Hungary vs South Korea,group stage,Group 2,1,0,0,0,1954-06-17,18:00,S-216,Hardturm Stadium,Zürich,Switzerland,T-71,South Korea,KOR,T-36,Hungary,HUN,0,1,0,9,-9,0,0,0,0,lose,0,1,0
163,WC-1954,1954 FIFA Men's World Cup,M-1954-07,West Germany vs Turkey,group stage,Group 2,1,0,0,0,1954-06-17,18:00,S-212,Wankdorf Stadium,Bern,Switzerland,T-86,West Germany,DEU,T-80,Turkey,TUR,1,0,4,1,3,0,0,0,0,win,1,0,0
164,WC-1954,1954 FIFA Men's World Cup,M-1954-07,West Germany vs Turkey,group stage,Group 2,1,0,0,0,1954-06-17,18:00,S-212,Wankdorf Stadium,Bern,Switzerland,T-80,Turkey,TUR,T-86,West Germany,DEU,0,1,1,4,-3,0,0,0,0,lose,0,1,0
165,WC-1954,1954 FIFA Men's World Cup,M-1954-08,England vs Belgium,group stage,Group 4,1,0,0,0,1954-06-17,18:10,S-211,St. Jakob Stadium,Basel,Switzerland,T-28,England,ENG,T-06,Belgium,BEL,1,0,4,4,0,1,0,0,0,draw,0,0,1
166,WC-1954,1954 FIFA Men's World Cup,M-1954-08,England vs Belgium,group stage,Group 4,1,0,0,0,1954-06-17,18:10,S-211,St. Jakob Stadium,Basel,Switzerland,T-06,Belgium,BEL,T-28,England,ENG,0,1,4,4,0,1,0,0,0,draw,0,0,1
167,WC-1954,1954 FIFA Men's World Cup,M-1954-09,Uruguay vs Scotland,group stage,Group 3,1,0,0,0,1954-06-19,16:50,S-211,St. Jakob Stadium,Basel,Switzerland,T-84,Uruguay,URY,T-64,Scotland,SCO,1,0,7,0,7,0,0,0,0,win,1,0,0
168,WC-1954,1954 FIFA Men's World Cup,M-1954-09,Uruguay vs Scotland,group stage,Group 3,1,0,0,0,1954-06-19,16:50,S-211,St. Jakob Stadium,Basel,Switzerland,T-64,Scotland,SCO,T-84,Uruguay,URY,0,1,0,7,-7,0,0,0,0,lose,0,1,0
169,WC-1954,1954 FIFA Men's World Cup,M-1954-10,Brazil vs Yugoslavia,group stage,Group 1,1,0,0,0,1954-06-19,17:00,S-214,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-09,Brazil,BRA,T-87,Yugoslavia,YUG,1,0,1,1,0,1,0,0,0,draw,0,0,1
170,WC-1954,1954 FIFA Men's World Cup,M-1954-10,Brazil vs Yugoslavia,group stage,Group 1,1,0,0,0,1954-06-19,17:00,S-214,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-87,Yugoslavia,YUG,T-09,Brazil,BRA,0,1,1,1,0,1,0,0,0,draw,0,0,1
171,WC-1954,1954 FIFA Men's World Cup,M-1954-11,Austria vs Czechoslovakia,group stage,Group 3,1,0,0,0,1954-06-19,17:00,S-216,Hardturm Stadium,Zürich,Switzerland,T-05,Austria,AUT,T-21,Czechoslovakia,CSK,1,0,5,0,5,0,0,0,0,win,1,0,0
172,WC-1954,1954 FIFA Men's World Cup,M-1954-11,Austria vs Czechoslovakia,group stage,Group 3,1,0,0,0,1954-06-19,17:00,S-216,Hardturm Stadium,Zürich,Switzerland,T-21,Czechoslovakia,CSK,T-05,Austria,AUT,0,1,0,5,-5,0,0,0,0,lose,0,1,0
173,WC-1954,1954 FIFA Men's World Cup,M-1954-12,France vs Mexico,group stage,Group 1,1,0,0,0,1954-06-19,17:10,S-213,Charmilles Stadium,Geneva,Switzerland,T-30,France,FRA,T-46,Mexico,MEX,1,0,3,2,1,0,0,0,0,win,1,0,0
174,WC-1954,1954 FIFA Men's World Cup,M-1954-12,France vs Mexico,group stage,Group 1,1,0,0,0,1954-06-19,17:10,S-213,Charmilles Stadium,Geneva,Switzerland,T-46,Mexico,MEX,T-30,France,FRA,0,1,2,3,-1,0,0,0,0,lose,0,1,0
175,WC-1954,1954 FIFA Men's World Cup,M-1954-13,Hungary vs West Germany,group stage,Group 2,1,0,0,0,1954-06-20,16:50,S-211,St. Jakob Stadium,Basel,Switzerland,T-36,Hungary,HUN,T-86,West Germany,DEU,1,0,8,3,5,0,0,0,0,win,1,0,0
176,WC-1954,1954 FIFA Men's World Cup,M-1954-13,Hungary vs West Germany,group stage,Group 2,1,0,0,0,1954-06-20,16:50,S-211,St. Jakob Stadium,Basel,Switzerland,T-86,West Germany,DEU,T-36,Hungary,HUN,0,1,3,8,-5,0,0,0,0,lose,0,1,0
177,WC-1954,1954 FIFA Men's World Cup,M-1954-14,Turkey vs South Korea,group stage,Group 2,1,0,0,0,1954-06-20,17:00,S-213,Charmilles Stadium,Geneva,Switzerland,T-80,Turkey,TUR,T-71,South Korea,KOR,1,0,7,0,7,0,0,0,0,win,1,0,0
178,WC-1954,1954 FIFA Men's World Cup,M-1954-14,Turkey vs South Korea,group stage,Group 2,1,0,0,0,1954-06-20,17:00,S-213,Charmilles Stadium,Geneva,Switzerland,T-71,South Korea,KOR,T-80,Turkey,TUR,0,1,0,7,-7,0,0,0,0,lose,0,1,0
179,WC-1954,1954 FIFA Men's World Cup,M-1954-15,Italy vs Belgium,group stage,Group 4,1,0,0,0,1954-06-20,17:00,S-215,Cornaredo Stadium,Lugano,Switzerland,T-41,Italy,ITA,T-06,Belgium,BEL,1,0,4,1,3,0,0,0,0,win,1,0,0
180,WC-1954,1954 FIFA Men's World Cup,M-1954-15,Italy vs Belgium,group stage,Group 4,1,0,0,0,1954-06-20,17:00,S-215,Cornaredo Stadium,Lugano,Switzerland,T-06,Belgium,BEL,T-41,Italy,ITA,0,1,1,4,-3,0,0,0,0,lose,0,1,0
181,WC-1954,1954 FIFA Men's World Cup,M-1954-16,England vs Switzerland,group stage,Group 4,1,0,0,0,1954-06-20,17:10,S-212,Wankdorf Stadium,Bern,Switzerland,T-28,England,ENG,T-75,Switzerland,CHE,1,0,2,0,2,0,0,0,0,win,1,0,0
182,WC-1954,1954 FIFA Men's World Cup,M-1954-16,England vs Switzerland,group stage,Group 4,1,0,0,0,1954-06-20,17:10,S-212,Wankdorf Stadium,Bern,Switzerland,T-75,Switzerland,CHE,T-28,England,ENG,0,1,0,2,-2,0,0,0,0,lose,0,1,0
183,WC-1954,1954 FIFA Men's World Cup,M-1954-17,West Germany vs Turkey,group stage,Group 2,1,0,0,0,1954-06-23,18:00,S-216,Hardturm Stadium,Zürich,Switzerland,T-86,West Germany,DEU,T-80,Turkey,TUR,1,0,7,2,5,0,0,0,0,win,1,0,0
184,WC-1954,1954 FIFA Men's World Cup,M-1954-17,West Germany vs Turkey,group stage,Group 2,1,0,0,0,1954-06-23,18:00,S-216,Hardturm Stadium,Zürich,Switzerland,T-80,Turkey,TUR,T-86,West Germany,DEU,0,1,2,7,-5,0,0,0,0,lose,0,1,0
185,WC-1954,1954 FIFA Men's World Cup,M-1954-18,Switzerland vs Italy,group stage,Group 4,1,0,0,0,1954-06-23,18:00,S-211,St. Jakob Stadium,Basel,Switzerland,T-75,Switzerland,CHE,T-41,Italy,ITA,1,0,4,1,3,0,0,0,0,win,1,0,0
